0.036,-2.604,0.366,24.841,-23.071,-34.973
0.116,-2.657,0.294,20.996,-32.043,-45.959
0.189,-2.659,0.230,9.338,-35.278,-63.171
0.283,-2.648,0.193,-2.441,-35.339,-85.510
0.384,-2.616,0.193,-10.071,-31.860,-109.497
0.475,-2.561,0.217,-12.451,-25.146,-130.798
0.552,-2.495,0.247,-8.118,-17.639,-148.315
0.605,-2.395,0.264,0.122,-11.719,-163.147
0.641,-2.260,0.254,9.583,-7.996,-176.270
0.693,-2.091,0.254,16.602,-9.949,-189.941
0.749,-1.926,0.211,16.846,-15.320,-205.444
0.780,-1.743,0.155,8.911,-22.034,-222.412
0.818,-1.581,0.119,-2.014,-28.564,-237.305
0.844,-1.469,0.108,-8.850,-34.607,-245.544
0.874,-1.398,0.102,-10.315,-40.710,-247.375
0.922,-1.372,0.105,-5.493,-46.875,-246.948
0.991,-1.367,0.080,2.808,-51.819,-247.498
1.030,-1.314,0.001,11.536,-52.185,-251.709
1.066,-1.203,-0.053,19.409,-50.781,-259.583
1.089,-1.064,-0.087,26.611,-47.119,-270.203
1.084,-0.890,-0.092,29.236,-40.466,-281.311
1.072,-0.685,-0.083,28.137,-34.119,-293.091
1.023,-0.496,-0.071,21.667,-27.771,-305.847
0.931,-0.323,-0.049,9.338,-25.574,-315.552
0.827,-0.168,-0.017,-1.709,-29.480,-318.848
0.738,-0.049,-0.001,-6.348,-35.828,-315.674
0.656,0.025,0.017,-5.127,-42.969,-306.580
0.603,0.050,0.007,1.099,-50.415,-292.908
0.578,0.082,-0.058,8.301,-54.199,-279.968
0.549,0.161,-0.135,11.963,-53.040,-268.066
0.498,0.267,-0.161,15.625,-50.171,-259.033
0.418,0.384,-0.170,21.301,-43.152,-249.207
0.317,0.480,-0.176,28.198,-34.668,-236.023
0.230,0.562,-0.183,33.630,-26.672,-219.360
0.135,0.647,-0.199,36.560,-19.531,-201.050
0.042,0.721,-0.194,36.560,-13.977,-183.105
-0.067,0.786,-0.175,31.555,-9.277,-165.100
-0.199,0.783,-0.152,20.813,-6.775,-145.630
-0.289,0.711,-0.117,9.094,-9.216,-125.305
-0.343,0.613,-0.095,3.479,-15.808,-105.835
-0.409,0.513,-0.124,4.211,-19.958,-90.820
-0.466,0.470,-0.175,9.033,-20.691,-81.909
-0.524,0.454,-0.218,12.329,-20.020,-76.904
-0.566,0.445,-0.240,9.827,-17.517,-73.364
-0.619,0.422,-0.233,5.676,-14.282,-68.115
-0.653,0.363,-0.216,5.310,-12.695,-59.021
-0.692,0.287,-0.210,8.850,-9.827,-48.096
-0.728,0.227,-0.204,14.832,-6.775,-37.537
-0.763,0.209,-0.211,20.264,-3.296,-28.503
-0.790,0.185,-0.211,20.020,1.587,-19.775
-0.829,0.122,-0.196,16.113,5.066,-10.437
-0.856,0.056,-0.171,10.864,6.104,-2.869
-0.883,-0.008,-0.149,6.226,7.874,3.174
-0.902,-0.075,-0.125,2.625,9.644,7.629
-0.920,-0.133,-0.105,0.916,9.949,10.498
-0.930,-0.182,-0.095,1.160,10.010,11.658
-0.929,-0.219,-0.093,2.747,9.705,10.986
-0.927,-0.237,-0.096,4.639,7.751,9.583
-0.921,-0.236,-0.121,6.592,5.371,9.155
-0.917,-0.229,-0.148,7.568,3.357,9.155
-0.915,-0.219,-0.155,6.104,2.136,9.155
-0.917,-0.210,-0.142,2.197,3.113,10.193
-0.938,-0.221,-0.121,-4.822,5.432,12.634
-0.951,-0.248,-0.101,-12.146,7.507,14.099
-0.964,-0.276,-0.078,-18.066,8.667,14.648
-0.980,-0.303,-0.046,-20.386,8.118,14.404
-0.989,-0.299,-0.030,-18.127,6.287,14.832
-0.995,-0.306,-0.008,-14.648,3.052,14.282
-0.997,-0.317,-0.005,-11.658,-1.465,12.451
-0.988,-0.329,-0.018,-10.498,-5.615,8.972
-0.982,-0.340,-0.039,-11.841,-9.338,4.028
-0.973,-0.352,-0.056,-15.930,-11.292,-2.075
-0.975,-0.353,-0.066,-20.508,-10.376,-7.446
-0.977,-0.351,-0.065,-23.010,-7.385,-11.719
-0.977,-0.344,-0.069,-21.790,-4.028,-13.672
-0.982,-0.330,-0.072,-18.127,-0.061,-12.695
-0.984,-0.331,-0.072,-10.925,4.700,-8.972
-0.986,-0.336,-0.069,-2.930,9.277,-4.333
-0.981,-0.337,-0.061,5.066,12.634,0.122
-0.982,-0.336,-0.050,10.742,14.282,4.150
-0.987,-0.335,-0.035,12.268,13.855,6.409
-0.987,-0.349,-0.025,10.193,11.108,6.409
-0.991,-0.365,-0.014,6.287,6.592,4.700
-0.987,-0.369,-0.013,2.502,1.404,2.258
-0.980,-0.371,-0.027,0.244,-3.357,0.977
-0.977,-0.361,-0.041,-0.549,-6.653,0.854
-0.969,-0.351,-0.061,-0.366,-8.423,0.610
-0.959,-0.343,-0.080,0.305,-7.324,0.916
-0.961,-0.334,-0.087,2.747,-5.127,2.625
-0.957,-0.322,-0.088,7.507,-2.686,5.188
-0.953,-0.314,-0.099,12.756,0.000,7.935
-0.950,-0.318,-0.109,16.479,2.686,9.521
-0.942,-0.327,-0.110,16.846,5.554,9.155
-0.941,-0.337,-0.100,13.367,7.202,5.981
-0.950,-0.345,-0.088,7.324,6.958,1.953
-0.950,-0.347,-0.075,0.305,5.127,-2.441
-0.951,-0.349,-0.068,-5.310,2.441,-5.615
-0.954,-0.342,-0.067,-8.728,0.427,-7.690
-0.959,-0.332,-0.058,-9.705,-0.671,-7.812
-0.964,-0.329,-0.049,-8.484,-1.709,-6.409
-0.967,-0.323,-0.049,-6.165,-2.686,-4.822
-0.964,-0.316,-0.054,-4.028,-3.174,-3.906
-0.960,-0.310,-0.061,-1.770,-3.723,-3.052
-0.952,-0.296,-0.069,0.549,-3.723,-1.709
-0.951,-0.287,-0.082,2.747,-3.174,-0.061
-0.947,-0.285,-0.090,5.066,-1.892,1.892
-0.942,-0.287,-0.085,6.714,-0.305,3.723
-0.942,-0.290,-0.074,8.057,0.732,5.188
-0.944,-0.299,-0.061,8.728,1.099,6.348
-0.937,-0.302,-0.061,9.155,-0.183,6.836
-0.932,-0.303,-0.074,9.094,-1.465,6.409
-0.929,-0.297,-0.085,7.935,-2.014,5.493
-0.226,-2.025,0.501,-153.198,17.334,-102.539
-0.238,-2.064,0.652,-153.503,19.043,-109.497
-0.249,-2.058,0.776,-142.822,21.362,-108.643
-0.263,-2.079,0.884,-124.512,25.146,-101.440
-0.243,-2.105,0.990,-96.436,23.804,-94.177
-0.198,-2.123,1.085,-61.035,15.625,-88.318
-0.147,-2.090,1.123,-26.611,6.226,-84.045
-0.093,-2.028,1.110,1.953,-3.540,-81.787
-0.018,-1.948,1.046,22.888,-15.747,-81.787
0.063,-1.898,0.945,36.316,-30.518,-83.740
0.147,-1.874,0.825,40.710,-44.495,-90.027
0.226,-1.878,0.743,35.095,-56.458,-99.915
0.284,-1.866,0.667,23.132,-64.880,-112.183
0.337,-1.826,0.610,11.902,-69.031,-125.427
0.365,-1.768,0.560,5.615,-71.228,-136.719
0.404,-1.721,0.531,6.592,-72.754,-144.897
0.451,-1.687,0.518,12.573,-72.998,-149.841
0.487,-1.675,0.515,21.667,-70.557,-153.320
0.512,-1.647,0.517,30.579,-66.895,-158.264
0.541,-1.596,0.509,38.025,-64.392,-164.612
0.585,-1.539,0.516,44.250,-65.002,-171.631
0.603,-1.482,0.448,47.119,-66.833,-178.406
0.606,-1.425,0.368,47.974,-70.007,-184.998
0.599,-1.363,0.289,46.875,-72.815,-193.420
0.598,-1.301,0.251,44.861,-74.890,-204.651
0.594,-1.221,0.230,44.128,-76.111,-215.149
0.583,-1.127,0.204,45.654,-76.843,-223.877
0.572,-1.048,0.202,46.814,-78.613,-230.225
0.556,-0.971,0.187,47.119,-80.383,-234.314
0.565,-0.901,0.169,48.218,-80.139,-237.244
0.567,-0.904,0.162,50.964,-78.552,-237.427
0.547,-0.899,0.165,53.711,-76.843,-236.633
0.487,-0.850,0.157,57.800,-76.355,-237.976
0.433,-0.755,0.129,61.829,-75.928,-240.479
0.383,-0.640,0.096,65.369,-74.463,-242.798
0.357,-0.527,0.072,68.420,-72.449,-244.690
0.328,-0.404,0.021,69.763,-69.824,-245.728
0.293,-0.303,-0.028,69.519,-66.101,-247.253
0.255,-0.195,-0.055,66.772,-62.683,-249.146
0.214,-0.046,-0.068,61.340,-57.434,-247.864
0.120,0.085,-0.082,52.307,-53.406,-239.624
0.050,0.188,-0.091,43.274,-52.856,-224.792
0.009,0.246,-0.100,38.635,-53.284,-206.482
-0.020,0.282,-0.119,37.598,-51.697,-186.584
-0.045,0.303,-0.139,38.086,-48.523,-168.884
-0.076,0.332,-0.169,37.231,-43.884,-153.870
-0.106,0.351,-0.179,34.363,-37.964,-142.517
-0.171,0.370,-0.183,29.846,-32.166,-134.338
-0.243,0.383,-0.181,24.536,-26.978,-126.953
-0.299,0.373,-0.160,18.921,-24.109,-118.347
-0.349,0.373,-0.158,14.587,-22.400,-110.046
-0.391,0.370,-0.162,12.268,-21.423,-102.905
-0.426,0.368,-0.165,11.047,-20.447,-95.642
-0.458,0.358,-0.161,10.620,-19.165,-86.975
-0.491,0.346,-0.154,12.268,-19.104,-77.393
-0.516,0.322,-0.155,15.625,-18.372,-67.566
-0.558,0.309,-0.179,19.775,-16.846,-58.044
-0.596,0.287,-0.184,24.353,-15.808,-49.438
-0.632,0.264,-0.186,28.320,-13.733,-40.344
-0.670,0.242,-0.176,30.518,-11.108,-31.921
-0.695,0.238,-0.170,29.724,-8.545,-24.658
-0.732,0.204,-0.164,25.146,-5.188,-18.250
-0.768,0.154,-0.148,17.883,-3.052,-12.817
-0.795,0.093,-0.133,9.705,-1.648,-8.850
-0.822,0.043,-0.125,3.357,-0.305,-5.493
-0.846,0.005,-0.121,0.000,1.282,-2.869
-0.872,-0.028,-0.118,-0.305,2.747,0.793
-0.889,-0.057,-0.115,2.136,3.723,4.700
-0.901,-0.076,-0.115,5.798,4.395,9.216
-0.916,-0.084,-0.116,9.277,4.639,13.550
-0.929,-0.092,-0.119,11.230,5.310,16.846
-0.937,-0.107,-0.119,10.620,6.775,19.043
-0.950,-0.127,-0.110,8.057,8.362,21.118
-0.959,-0.149,-0.099,4.456,9.216,22.583
-0.969,-0.172,-0.087,0.610,10.437,23.560
-0.977,-0.182,-0.059,-3.052,11.414,24.536
-0.992,-0.201,-0.045,-3.967,11.108,25.574
-1.007,-0.220,-0.037,-3.479,9.888,26.794
-1.016,-0.236,-0.023,-2.502,6.775,27.344
-1.016,-0.253,-0.015,-2.380,3.540,26.489
-1.019,-0.272,-0.013,-3.052,0.610,24.475
-1.020,-0.285,-0.015,-4.639,-1.526,21.912
-1.023,-0.300,-0.019,-7.751,-2.319,19.226
-1.019,-0.319,-0.032,-11.230,-2.136,16.052
-1.008,-0.335,-0.042,-14.893,-0.977,12.634
-0.998,-0.360,-0.042,-18.677,1.038,9.216
-0.990,-0.386,-0.035,-20.935,3.662,6.104
-0.984,-0.408,-0.032,-21.362,6.409,4.150
-0.982,-0.413,-0.023,-20.081,9.338,2.502
-0.983,-0.409,-0.009,-17.700,12.390,1.953
-0.992,-0.410,0.000,-14.160,14.221,2.563
-1.000,-0.417,0.008,-10.254,15.198,3.174
-0.993,-0.413,0.014,-6.897,14.282,4.272
-0.993,-0.415,0.008,-3.906,12.329,4.761
-0.988,-0.409,-0.001,-1.099,10.254,4.456
-0.990,-0.400,0.001,1.099,7.141,4.333
-0.982,-0.389,0.002,2.380,2.808,4.761
-0.967,-0.386,-0.005,2.930,-0.977,4.639
-0.957,-0.389,-0.011,2.563,-3.540,4.517
-0.948,-0.380,-0.017,2.258,-5.432,4.639
-0.943,-0.369,-0.030,3.235,-6.226,4.944
-0.933,-0.358,-0.045,5.066,-5.371,5.676
-0.923,-0.350,-0.053,7.080,-3.906,7.324
-0.914,-0.345,-0.055,8.850,-2.563,9.705
-0.905,-0.344,-0.060,10.315,-0.671,11.658
-0.912,-0.341,-0.063,11.780,1.038,12.512
-0.922,-0.346,-0.053,12.024,1.648,12.085
-0.924,-0.351,-0.046,10.864,0.732,9.644
-0.923,-0.345,-0.052,7.874,-0.793,5.615
-0.927,-0.336,-0.056,2.869,-2.136,1.465
-0.928,-0.327,-0.053,-2.197,-2.502,-1.892
-0.934,-0.320,-0.049,-5.005,-2.441,-3.662
-0.943,-0.320,-0.045,-5.920,-1.953,-3.479
-0.956,-0.312,-0.062,-5.371,-0.793,-1.587
-0.965,-0.323,-0.059,-3.479,-0.854,-0.305
-0.966,-0.321,-0.051,-2.563,-1.282,1.160
-0.964,-0.327,-0.044,-2.014,-1.526,2.197
-0.962,-0.337,-0.035,-1.465,-2.075,2.625
-0.964,-0.341,-0.036,-0.244,-3.052,3.418
-0.381,-2.244,0.270,19.958,13.245,-18.372
-0.453,-2.373,0.310,24.170,16.724,-27.466
-0.513,-2.494,0.344,30.151,18.188,-37.598
-0.565,-2.602,0.380,33.203,19.592,-48.035
-0.593,-2.697,0.421,33.325,20.508,-60.730
-0.583,-2.761,0.464,28.137,19.043,-78.918
-0.530,-2.821,0.499,17.273,12.512,-101.257
-0.464,-2.895,0.515,4.395,1.526,-123.596
-0.400,-2.895,0.487,-3.784,-9.766,-141.907
-0.320,-2.880,0.442,-3.052,-22.705,-157.593
-0.213,-2.861,0.381,8.179,-36.255,-170.837
-0.078,-2.812,0.317,23.315,-44.373,-180.969
0.054,-2.773,0.263,36.255,-47.607,-188.232
0.188,-2.775,0.201,41.992,-48.889,-195.618
0.374,-2.778,0.123,35.583,-49.683,-212.341
0.548,-2.689,0.099,13.550,-48.401,-242.249
0.721,-2.541,0.099,-12.085,-48.035,-278.748
0.853,-2.363,0.141,-34.302,-48.523,-311.829
0.962,-2.144,0.168,-46.387,-50.720,-334.961
1.031,-1.888,0.171,-48.401,-54.321,-347.778
1.087,-1.627,0.167,-45.715,-59.143,-352.295
1.104,-1.381,0.154,-41.687,-64.392,-351.318
1.096,-1.186,0.151,-37.231,-71.045,-348.267
1.096,-0.998,0.159,-32.104,-79.163,-343.567
1.090,-0.820,0.153,-25.635,-86.914,-337.280
1.065,-0.638,0.109,-16.602,-92.468,-329.834
1.018,-0.469,0.048,-7.507,-96.619,-321.350
0.972,-0.334,-0.028,-1.648,-96.802,-313.599
0.900,-0.219,-0.103,1.343,-93.567,-306.152
0.807,-0.117,-0.148,2.747,-88.135,-296.265
0.726,-0.028,-0.154,4.272,-80.872,-283.203
0.663,0.029,-0.114,5.798,-70.862,-269.043
0.601,0.108,-0.062,8.484,-59.326,-254.211
0.512,0.194,-0.022,12.695,-50.354,-234.802
0.431,0.258,-0.003,21.667,-47.607,-212.280
0.363,0.321,-0.011,35.095,-46.814,-188.660
0.288,0.364,-0.055,51.147,-45.349,-164.734
0.203,0.399,-0.115,67.566,-43.091,-141.846
0.114,0.437,-0.143,80.688,-39.368,-121.399
0.033,0.480,-0.160,86.853,-33.020,-104.675
-0.053,0.497,-0.155,85.022,-24.719,-92.224
-0.123,0.490,-0.132,76.050,-16.174,-83.496
-0.201,0.475,-0.108,63.782,-8.606,-77.393
-0.281,0.458,-0.089,52.490,-2.747,-72.083
-0.351,0.430,-0.082,44.922,1.282,-66.345
-0.395,0.396,-0.059,41.626,3.235,-59.387
-0.442,0.361,-0.053,40.039,3.174,-51.880
-0.478,0.328,-0.048,41.565,0.244,-45.593
-0.520,0.312,-0.076,40.771,-1.709,-39.185
-0.563,0.285,-0.110,37.537,-1.953,-34.363
-0.604,0.248,-0.117,31.006,-2.380,-31.250
-0.643,0.206,-0.107,20.935,-2.502,-30.518
-0.678,0.176,-0.088,8.484,-2.563,-32.715
-0.707,0.152,-0.087,-2.747,-2.625,-36.316
-0.729,0.142,-0.087,-12.512,-2.502,-39.490
-0.752,0.129,-0.085,-23.865,-3.113,-41.382
-0.770,0.085,-0.080,-33.447,-4.395,-41.138
-0.782,0.036,-0.085,-36.499,-6.165,-38.147
-0.801,-0.001,-0.098,-32.959,-6.775,-33.203
-0.817,-0.008,-0.111,-24.048,-6.531,-26.611
-0.829,-0.011,-0.130,-12.939,-5.615,-18.555
-0.843,-0.016,-0.149,-3.296,-4.395,-9.094
-0.853,-0.021,-0.159,4.089,-3.174,-0.793
-0.861,-0.027,-0.158,7.996,-1.404,6.042
-0.883,-0.033,-0.165,8.240,1.465,10.010
-0.903,-0.038,-0.163,5.615,3.784,11.963
-0.921,-0.038,-0.146,1.221,5.798,13.184
-0.951,-0.035,-0.122,-3.235,7.507,14.160
-0.961,-0.055,-0.084,-5.432,5.554,14.343
-0.979,-0.077,-0.063,-6.470,2.686,15.381
-0.995,-0.103,-0.035,-3.967,-1.953,16.663
-0.997,-0.114,-0.031,1.892,-6.592,18.311
-0.990,-0.132,-0.046,6.531,-7.141,19.653
-0.976,-0.154,-0.065,7.812,-5.859,19.348
-0.963,-0.182,-0.087,6.409,-2.808,16.663
-0.957,-0.215,-0.104,3.723,3.235,12.451
-0.949,-0.255,-0.115,0.305,11.963,7.996
-0.953,-0.280,-0.133,-1.831,20.203,5.615
-0.980,-0.302,-0.123,-0.793,25.024,4.578
-0.978,-0.317,-0.119,4.211,24.597,3.967
-0.994,-0.322,-0.116,9.705,21.851,4.456
-0.997,-0.313,-0.116,14.709,18.005,5.188
-1.000,-0.298,-0.119,18.311,14.709,6.042
-1.003,-0.280,-0.114,18.433,12.878,6.348
-1.008,-0.261,-0.100,15.320,11.475,4.944
-1.021,-0.240,-0.084,9.949,10.498,2.686
-1.034,-0.210,-0.058,3.723,8.728,1.404
-1.046,-0.195,-0.042,0.427,5.981,2.075
-1.044,-0.197,-0.044,1.770,3.418,4.883
-1.035,-0.202,-0.058,6.714,0.000,8.301
-1.020,-0.204,-0.079,11.719,-2.258,10.132
-1.002,-0.205,-0.101,14.587,-2.991,10.376
-0.989,-0.211,-0.112,15.198,-2.380,9.521
-0.981,-0.221,-0.114,13.123,-0.488,7.019
-0.976,-0.233,-0.107,8.972,1.465,3.540
-0.977,-0.241,-0.098,4.456,2.014,0.549
-0.975,-0.246,-0.081,-0.183,2.563,-1.892
-0.971,-0.248,-0.074,-3.662,1.892,-3.662
-0.966,-0.244,-0.070,-5.310,1.343,-4.395
-0.965,-0.234,-0.066,-5.615,0.793,-4.333
-0.967,-0.228,-0.058,-5.127,0.183,-3.784
-0.970,-0.228,-0.048,-3.845,-0.916,-2.380
-0.973,-0.226,-0.042,-2.808,-2.014,-1.465
-0.976,-0.217,-0.042,-1.221,-2.930,-0.549
-0.975,-0.210,-0.046,0.610,-3.601,0.732
-0.972,-0.207,-0.053,2.380,-4.395,1.953
-0.970,-0.205,-0.065,4.089,-4.639,3.113
-0.968,-0.202,-0.082,5.737,-4.456,3.723
-0.966,-0.193,-0.091,6.470,-4.333,4.333
-0.962,-0.188,-0.100,5.920,-3.967,4.700
-0.954,-0.189,-0.110,4.211,-3.479,4.700
-0.953,-0.195,-0.116,1.953,-2.686,4.456
-0.955,-0.195,-0.114,-0.305,-1.282,3.784
-0.961,-0.199,-0.109,-1.831,-0.122,3.174
-0.966,-0.202,-0.102,-2.563,0.000,3.357
-0.971,-0.207,-0.097,-2.380,0.244,3.784
-0.972,-0.211,-0.093,-1.587,0.244,4.150
-0.970,-0.215,-0.089,-1.099,-0.183,3.906
-0.970,-0.220,-0.088,-1.221,-0.366,3.235
-0.224,-2.205,0.492,17.700,13.489,-23.926
-0.247,-2.320,0.497,18.921,7.812,-38.818
-0.251,-2.438,0.552,20.996,0.488,-55.969
-0.283,-2.476,0.535,15.137,0.244,-70.740
-0.293,-2.493,0.533,8.911,-1.709,-86.975
-0.281,-2.511,0.550,3.845,-4.028,-100.891
-0.265,-2.495,0.565,1.160,-6.409,-111.267
-0.225,-2.465,0.587,1.709,-9.033,-120.972
-0.159,-2.472,0.611,4.639,-13.184,-132.202
-0.093,-2.442,0.613,7.996,-20.386,-142.822
-0.030,-2.366,0.573,12.634,-27.466,-154.419
0.035,-2.251,0.522,17.761,-34.790,-166.870
0.105,-2.111,0.480,22.339,-41.443,-176.636
0.157,-1.963,0.430,26.062,-47.241,-182.983
0.193,-1.811,0.369,27.832,-51.514,-187.195
0.230,-1.661,0.317,30.273,-55.664,-191.406
0.275,-1.501,0.273,35.095,-58.960,-195.374
0.293,-1.354,0.225,40.649,-60.059,-196.777
0.314,-1.220,0.179,46.021,-59.082,-195.557
0.325,-1.117,0.132,50.293,-56.824,-192.749
0.333,-1.027,0.080,51.575,-53.101,-190.918
0.340,-0.953,0.042,50.903,-48.767,-191.162
0.342,-0.898,0.023,50.049,-45.532,-191.406
0.325,-0.844,-0.011,48.096,-42.114,-191.711
0.313,-0.793,-0.046,43.335,-38.025,-193.176
0.296,-0.778,-0.057,37.170,-34.241,-194.641
0.266,-0.740,-0.080,28.931,-31.433,-193.604
