aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.539,0.135,1.503,33.752,-1.343,-61.951,0.3,-0.898,1.252,-34.79,-23.254,40.1
0.521,0.307,1.426,26.367,1.221,-60.547,0.281,-1.043,1.162,-25.391,-13.184,48.157
0.487,0.46,1.334,20.569,0.61,-59.021,0.286,-1.129,1.093,-23.071,-7.996,56.03
0.438,0.594,1.23,16.235,-0.671,-55.786,0.299,-1.156,1.061,-27.222,-10.193,59.937
0.366,0.73,1.13,13.55,-0.793,-51.208,0.305,-1.14,1.048,-35.095,-15.32,58.777
0.3,0.821,1.03,13.428,-1.892,-47.668,0.29,-1.102,1.04,-42.542,-21.484,54.382
0.209,0.871,0.994,16.174,-4.822,-47.791,0.275,-1.038,1.017,-46.082,-27.588,47.424
0.17,0.889,0.967,21.606,-9.338,-51.88,0.236,-0.981,0.983,-44.312,-30.518,37.72
0.138,0.915,0.991,27.466,-15.198,-58.838,0.19,-0.929,0.94,-38.635,-28.87,25.452
0.14,0.908,1.022,33.569,-19.226,-62.256,0.125,-0.856,0.886,-31.738,-25.452,14.648
0.143,0.87,1.055,36.194,-18.555,-61.951,0.043,-0.78,0.846,-25.757,-24.658,7.812
0.152,0.819,1.071,34.973,-15.686,-59.204,-0.012,-0.702,0.828,-21.423,-25.879,5.737
0.159,0.757,1.076,31.494,-15.625,-54.932,-0.052,-0.625,0.809,-17.944,-25.757,6.714
0.145,0.679,1.078,25.513,-18.005,-49.133,-0.077,-0.57,0.795,-13.245,-23.437,9.888
0.115,0.608,1.058,14.954,-17.212,-41.992,-0.079,-0.542,0.768,-7.141,-18.433,13.245
0.082,0.572,1.015,1.892,-12.512,-35.156,-0.063,-0.514,0.743,-2.686,-12.268,16.357
0.061,0.549,0.957,-9.583,-10.132,-31.372,-0.032,-0.464,0.729,-0.122,-6.409,18.127
0.039,0.512,0.886,-18.25,-11.169,-29.236,-0.042,-0.43,0.709,1.526,-1.343,17.822
0.019,0.483,0.807,-24.292,-12.451,-27.1,-0.059,-0.408,0.692,1.404,2.625,17.273
0.013,0.462,0.729,-27.588,-12.085,-24.414,-0.059,-0.37,0.681,-0.244,5.798,18.494
0.011,0.442,0.665,-25.635,-13.672,-22.278,-0.05,-0.335,0.669,-1.282,8.972,20.264
0.002,0.417,0.617,-17.395,-15.442,-19.226,-0.03,-0.297,0.659,-1.16,12.024,21.606
-0.016,0.374,0.597,-6.653,-14.099,-15.93,-0.009,-0.251,0.668,-1.831,12.451,22.217
-0.038,0.307,0.615,4.639,-11.475,-13.367,-0.007,-0.208,0.71,-3.357,9.827,22.339
-0.033,0.208,0.664,14.648,-9.033,-12.085,0.0,-0.164,0.766,-4.272,5.859,21.851
-0.032,0.108,0.724,19.836,-6.104,-10.498,0.011,-0.134,0.826,-4.456,2.808,20.508
-0.039,0.031,0.781,20.142,-2.808,-8.728,0.022,-0.116,0.884,-3.784,1.465,17.639
-0.026,-0.024,0.83,17.212,0.916,-7.141,0.034,-0.093,0.929,-1.77,1.648,14.038
-0.019,-0.058,0.872,11.414,2.991,-5.615,0.053,-0.07,0.982,0.305,2.319,8.972
-0.014,-0.07,0.887,4.761,3.662,-4.089,0.055,-0.051,1.026,2.014,3.052,2.747
-0.016,-0.068,0.89,-1.526,4.7,-2.625,0.054,-0.037,1.051,3.967,4.211,-2.869
-0.02,-0.056,0.893,-6.531,6.226,-1.343,0.024,-0.028,1.07,6.47,5.615,-7.08
-0.018,-0.038,0.893,-9.521,8.484,-0.854,0.01,-0.017,1.062,8.057,6.836,-9.338
0.004,-0.023,0.891,-8.728,10.986,-0.366,-0.0,-0.017,1.078,7.69,6.897,-10.376
0.036,-0.02,0.895,-4.333,11.78,0.427,-0.001,-0.005,1.071,6.897,7.08,-10.437
0.051,-0.036,0.921,2.563,10.925,2.93,-0.007,0.009,1.059,6.531,8.301,-9.033
0.045,-0.071,0.959,9.46,10.01,6.104,0.002,0.019,1.038,6.104,8.423,-7.324
0.028,-0.117,1.0,13.428,8.789,8.484,0.012,0.03,1.022,5.188,7.996,-5.371
0.013,-0.165,1.026,14.099,7.69,9.277,0.021,0.04,1.005,3.479,7.507,-4.578
0.003,-0.2,1.042,12.512,7.324,9.216,0.024,0.045,0.998,1.343,6.409,-4.333
0.002,-0.221,1.049,9.033,7.507,8.423,0.033,0.049,0.999,-0.732,4.211,-4.395
0.0,-0.229,1.051,4.822,7.263,7.385,0.038,0.053,1.005,-2.197,2.014,-4.883
0.002,-0.229,1.047,1.404,6.348,6.165,0.035,0.053,1.016,-2.747,0.977,-5.859
0.005,-0.227,1.035,-0.793,5.249,4.639,0.03,0.056,1.015,-2.319,1.77,-5.981
0.006,-0.223,1.021,-2.014,4.089,3.418,0.026,0.053,1.006,-1.099,3.113,-5.066
-0.001,-0.223,1.014,-1.892,3.052,2.747,0.028,0.052,1.007,-0.366,3.54,-3.845
-0.001,-0.213,1.012,-1.77,1.892,1.343,0.032,0.056,1.008,0.244,4.089,-2.625
0.006,-0.2,1.009,-1.343,0.732,-0.305,0.036,0.059,1.006,1.526,4.578,-2.136
0.014,-0.186,1.001,-0.61,-0.671,-1.404,0.033,0.056,0.999,3.235,5.066,-1.953
0.016,-0.171,0.99,0.366,-2.258,-1.77,0.028,0.045,0.994,4.456,4.944,-1.77
0.014,-0.163,0.985,1.709,-3.601,-1.343,0.023,0.029,0.985,5.127,5.005,-0.793
0.01,-0.161,0.989,3.174,-4.211,-1.343,0.028,0.016,0.976,5.371,5.493,0.305
0.007,-0.152,0.989,2.38,-3.845,-1.953,0.033,0.005,0.969,5.066,5.432,0.977
0.012,-0.14,0.988,0.183,-3.052,-2.808,0.035,-0.01,0.961,4.578,5.249,1.16
0.019,-0.129,0.976,-1.526,-2.38,-3.479,0.038,-0.023,0.957,3.662,5.188,1.038
0.023,-0.113,0.965,-2.869,-2.136,-3.845,0.048,-0.021,0.954,2.075,4.822,0.916
0.019,-0.102,0.954,-3.174,-2.136,-3.906,0.047,-0.02,0.954,0.0,4.578,-0.305
0.017,-0.1,0.949,-2.441,-1.953,-3.662,0.035,-0.012,0.959,-2.014,3.967,-1.709
0.022,-0.099,0.944,-2.136,-1.526,-3.723,0.023,-0.006,0.971,-3.662,3.357,-2.014
0.035,-0.1,0.942,-2.197,-0.732,-3.54,0.014,0.001,0.984,-4.15,2.747,-1.465
0.046,-0.101,0.938,-2.563,0.0,-2.93,0.019,0.009,0.995,-4.089,2.38,-0.305
0.05,-0.094,0.932,-2.808,0.488,-1.587,0.022,0.01,0.997,-3.418,2.136,0.793
0.039,-0.092,0.931,-2.502,0.305,0.122,0.024,-0.003,1.0,-2.441,1.099,1.587
0.029,-0.093,0.934,-1.221,-0.183,1.587,0.022,-0.006,1.001,-2.502,0.183,2.197
0.024,-0.09,0.93,-0.916,0.244,2.014,0.026,-0.011,0.997,-2.563,0.122,3.052
0.024,-0.086,0.92,-0.549,0.732,2.502,0.031,-0.011,0.993,-2.625,0.732,3.54
0.02,-0.084,0.91,0.732,1.16,3.296,0.045,-0.002,0.993,-2.93,0.671,3.479
0.015,-0.09,0.905,2.869,0.977,4.211,0.048,0.002,0.992,-3.296,0.0,2.686
0.004,-0.099,0.907,4.944,1.221,5.066,0.04,0.008,0.988,-3.601,-0.977,1.709
-0.007,-0.113,0.92,7.08,1.465,5.371,0.035,0.004,0.989,-3.418,-1.526,0.488
-0.014,-0.13,0.943,7.751,2.075,4.822,0.026,0.004,0.984,-2.93,-1.16,-0.244
-0.017,-0.143,0.967,7.08,3.174,3.052,0.022,0.002,0.979,-2.319,-0.916,-0.122
-0.003,-0.151,0.991,4.944,4.822,0.793,0.019,-0.001,0.97,-1.648,-0.305,0.427
0.021,-0.156,1.005,1.892,6.409,-0.793,0.024,-0.001,0.961,-1.282,0.61,0.977
0.037,-0.157,1.014,-0.549,6.592,-1.16,0.034,-0.005,0.955,-1.892,1.404,1.587
0.044,-0.161,1.015,-2.258,5.31,-0.305,0.038,0.001,0.959,-3.601,1.709,2.197
0.044,-0.159,1.004,-3.723,3.479,1.038,0.039,0.013,0.968,-4.883,1.404,2.319
0.038,-0.163,0.99,-4.333,1.465,2.319,0.041,0.023,0.979,-5.737,1.099,2.258
0.02,-0.163,0.97,-3.967,-0.366,3.662,0.045,0.028,0.985,-5.859,0.854,2.197
0.001,-0.167,0.956,-3.113,-1.526,4.15,0.042,0.032,0.989,-5.066,0.488,2.319
-0.009,-0.169,0.949,-1.892,-1.709,3.418,0.043,0.028,0.982,-3.845,0.427,2.686
-0.012,-0.168,0.947,-1.038,-1.648,2.197,0.043,0.024,0.977,-2.258,0.488,2.869
-0.008,-0.165,0.949,-0.427,-1.099,0.732,0.045,0.018,0.973,-0.732,0.366,2.808
-0.006,-0.158,0.954,-0.183,-0.427,-0.549,0.04,0.015,0.966,0.549,0.488,2.625
0.001,-0.151,0.958,-0.183,0.244,-1.526,0.041,0.012,0.959,1.526,0.916,2.258
0.01,-0.146,0.962,-0.305,0.427,-2.38,0.042,0.012,0.955,1.038,0.977,1.953
0.022,-0.142,0.966,-0.671,0.61,-2.869,0.04,0.016,0.959,-0.671,0.488,2.197
0.028,-0.134,0.966,-1.526,1.16,-2.686,0.036,0.02,0.967,-2.014,-0.122,2.136
0.034,-0.119,0.957,-2.869,1.77,-2.441,0.035,0.017,0.977,-2.747,-0.305,2.075
0.04,-0.106,0.947,-2.991,1.831,-1.892,0.033,0.017,0.984,-2.502,-0.366,2.319
0.043,-0.098,0.943,-1.831,1.404,-1.221,0.037,0.014,0.995,-1.831,-0.366,2.686
0.043,-0.096,0.948,-0.061,0.916,-0.61,0.043,0.015,0.997,-0.549,-0.061,2.441
0.045,-0.103,0.959,1.526,0.732,-0.061,0.043,0.011,0.989,0.977,0.61,2.075
0.049,-0.113,0.964,2.808,0.549,0.732,0.038,0.007,0.983,1.953,0.671,1.221
0.038,-0.118,0.966,2.93,0.916,1.282,0.034,0.015,0.975,2.319,0.427,0.854
0.662,-0.9,1.287,-24.963,-9.399,119.507,0.365,-1.324,1.04,-4.761,12.39,-78.735
0.644,-1.162,1.245,-27.039,-16.785,117.676,0.47,-1.278,1.096,1.892,16.174,-88.013
0.556,-1.464,1.156,-28.748,-25.635,116.272,0.585,-1.185,1.123,10.376,21.729,-98.022
0.451,-1.746,1.016,-29.175,-32.654,114.258,0.759,-1.006,1.147,18.982,26.917,-113.037
0.289,-1.956,0.867,-28.137,-39.978,111.877,0.929,-0.794,1.127,25.391,33.081,-133.545
0.084,-2.119,0.75,-26.672,-47.363,105.347,0.982,-0.58,1.102,26.55,37.842,-157.41
-0.067,-2.294,0.631,-26.917,-50.293,91.797,0.926,-0.292,1.074,21.423,36.072,-176.758
-0.609,-3.984,3.091,-82.764,-32.043,80.811,0.874,0.047,1.115,10.01,25.269,-186.279
-2.438,-3.804,-1.265,-297.363,71.655,59.692,0.791,0.461,1.196,-3.296,11.78,-188.599
-1.235,-3.637,0.269,-113.831,-0.366,-61.035,0.602,0.855,1.288,-12.39,-1.16,-182.983
0.234,-2.241,0.673,114.929,-98.45,-149.414,0.41,1.217,1.43,-16.663,-14.404,-165.649
0.871,-1.875,0.598,185.974,-136.108,-138.0,0.323,1.566,1.594,-17.395,-23.987,-140.808
0.874,-2.384,0.849,109.68,-83.313,-72.571,0.249,1.839,1.762,-10.193,-26.184,-116.882
0.197,-2.16,0.108,-46.387,38.635,-3.296,0.145,2.0,1.846,10.986,-23.376,-96.619
0.0,-1.535,-0.067,-95.337,70.923,-4.333,0.074,2.082,1.781,47.729,-16.968,-78.247
0.322,-1.261,-0.067,-54.504,50.049,-28.503,0.613,3.729,-1.287,-3.601,-33.081,-60.852
0.439,-1.239,0.217,13.977,26.55,-25.818,-2.834,2.017,1.327,-249.573,-140.137,20.142
0.354,-1.229,0.567,72.937,-3.113,-10.925,-1.327,2.384,1.648,-136.292,-26.245,144.653
0.228,-1.225,0.895,96.191,-21.973,2.563,0.739,1.958,0.791,52.307,72.815,179.504
0.127,-1.206,1.188,80.566,-13.611,11.169,1.259,3.253,1.269,171.753,106.628,162.292
0.116,-1.098,1.336,41.504,12.878,13.245,1.304,2.484,0.471,204.102,125.0,87.524
0.15,-0.883,1.355,1.221,39.063,9.399,0.658,1.452,0.715,145.508,41.382,-6.836
0.162,-0.67,1.342,-27.1,51.208,-0.854,0.208,1.499,0.799,109.619,-13.794,-23.437
0.14,-0.463,1.317,-40.649,49.622,-16.724,0.217,1.516,0.841,92.163,-8.301,-16.052
0.122,-0.245,1.293,-39.001,41.992,-37.415,0.281,1.374,0.664,90.942,10.254,-23.743
0.162,-0.007,1.254,-25.269,33.081,-62.195,0.271,1.164,0.648,85.815,9.094,-45.349
0.289,0.247,1.224,-1.526,25.33,-83.679,0.125,0.976,0.808,60.425,-1.038,-65.796
0.323,0.477,1.254,28.748,18.311,-93.567,0.035,0.83,0.984,28.748,-3.479,-65.491
0.354,0.613,1.289,56.519,12.268,-93.079,0.019,0.689,1.058,7.629,-2.319,-47.363
0.314,0.709,1.372,71.106,6.836,-92.224,0.007,0.532,1.147,-4.7,-6.531,-15.625
0.262,0.824,1.401,69.824,2.686,-90.515,-0.013,0.339,1.219,-10.62,-12.695,24.292
0.213,0.903,1.422,55.481,-0.488,-88.013,0.074,0.156,1.225,-8.789,-11.108,64.941
0.193,0.955,1.39,31.433,-2.014,-82.825,0.124,-0.069,1.184,-0.305,-3.723,97.107
0.153,1.007,1.301,5.31,-0.977,-76.843,0.21,-0.357,1.144,8.179,3.296,121.643
0.091,1.046,1.195,-14.099,-2.319,-73.181,0.266,-0.603,1.094,10.925,5.981,140.93
0.053,1.006,1.123,-24.292,-8.057,-70.801,0.32,-0.825,1.087,5.676,4.395,151.611
0.052,0.953,1.055,-30.029,-9.46,-65.002,0.378,-1.027,1.081,-6.592,2.625,155.701
0.047,0.862,0.994,-30.884,-6.531,-56.396,0.426,-1.135,1.08,-24.658,-0.793,155.029
0.008,0.779,0.95,-28.87,-7.446,-47.241,0.455,-1.184,1.113,-43.457,-6.897,148.987
-0.056,0.728,0.912,-26.306,-9.705,-38.33,0.434,-1.228,1.14,-55.725,-13.184,137.878
-0.142,0.647,0.878,-23.193,-10.498,-33.813,0.393,-1.311,1.111,-58.96,-18.127,125.61
-0.186,0.594,0.857,-21.545,-11.353,-34.79,0.357,-1.36,1.07,-53.101,-23.376,113.342
-0.188,0.576,0.832,-20.813,-11.78,-37.72,0.306,-1.407,0.984,-39.001,-26.367,96.008
-0.172,0.567,0.816,-19.226,-12.085,-41.748,0.248,-1.45,0.874,-21.301,-25.757,74.646
-0.157,0.53,0.811,-15.991,-12.146,-44.739,0.184,-1.449,0.764,-7.996,-21.545,55.054
-0.122,0.483,0.798,-12.634,-12.39,-45.532,0.13,-1.399,0.667,-4.15,-17.395,37.537
-0.087,0.433,0.787,-8.484,-10.62,-44.739,0.071,-1.312,0.63,-8.24,-17.578,24.17
-0.054,0.371,0.786,-1.892,-7.935,-42.297,0.016,-1.196,0.627,-17.334,-19.897,15.503
-0.019,0.294,0.802,6.531,-6.958,-37.537,-0.013,-1.077,0.648,-27.222,-20.63,10.254
-0.008,0.22,0.831,12.939,-7.08,-31.738,-0.014,-0.921,0.714,-35.95,-19.592,6.653
-0.007,0.177,0.848,16.174,-6.104,-25.391,0.0,-0.755,0.791,-39.917,-17.639,3.296
-0.014,0.11,0.882,17.334,-5.371,-20.447,0.018,-0.607,0.865,-36.255,-15.747,-1.099
-0.033,0.053,0.915,16.235,-10.437,-18.372,0.026,-0.477,0.916,-27.283,-11.597,-5.859
-0.044,0.021,0.924,11.475,-5.981,-14.771,0.023,-0.355,0.927,-16.479,-5.249,-10.498
-0.039,-0.015,0.914,7.324,2.136,-13.245,0.001,-0.262,0.922,-6.409,0.854,-13.611
-0.023,-0.043,0.917,4.333,5.798,-12.939,-0.018,-0.201,0.911,1.892,6.226,-14.526
-0.007,-0.075,0.929,3.174,5.981,-12.451,-0.025,-0.141,0.867,7.751,12.451,-11.658
-0.02,-0.124,0.943,4.089,4.395,-12.695,-0.034,-0.083,0.816,9.827,18.066,-5.615
-0.027,-0.162,0.947,4.578,2.93,-13.428,-0.007,-0.038,0.78,7.08,19.409,1.892
-0.026,-0.181,0.947,3.723,3.601,-13.489,0.042,0.035,0.738,-0.793,11.902,8.728
-0.026,-0.189,0.952,3.418,4.883,-12.634,0.02,0.123,0.801,-7.812,-2.991,12.878
-0.008,-0.197,0.947,2.747,5.371,-11.353,-0.028,0.152,0.921,-10.742,-15.259,14.221
-0.009,-0.197,0.953,2.563,4.639,-9.277,-0.015,0.151,0.975,-9.705,-19.226,15.991
-0.02,-0.197,0.96,2.197,3.662,-7.019,0.018,0.143,1.008,-5.92,-18.921,17.517
-0.03,-0.206,0.97,2.38,2.808,-5.554,0.04,0.118,1.046,-0.854,-18.86,16.663
-0.053,-0.212,0.983,3.174,1.648,-5.005,0.041,0.091,1.08,5.249,-17.517,13.611
-0.074,-0.217,0.997,4.456,0.0,-5.615,0.064,0.068,1.079,11.475,-13.306,10.315
-0.082,-0.223,1.01,5.31,-1.587,-7.996,0.066,0.034,1.078,16.602,-9.766,6.165
-0.085,-0.225,1.023,5.432,-2.502,-10.803,0.053,0.016,1.085,20.081,-8.057,3.113
-0.083,-0.225,1.034,4.15,-3.113,-13.489,0.037,0.002,1.049,23.01,-3.54,0.977
-0.076,-0.221,1.038,1.526,-3.113,-15.137,0.041,-0.024,0.995,23.621,1.099,-1.343
-0.069,-0.206,1.036,-2.014,-2.502,-15.93,0.042,-0.032,0.963,19.653,2.747,-2.38
-0.056,-0.187,1.029,-5.493,-2.197,-15.93,0.037,-0.026,0.946,12.878,2.319,-3.357
-0.038,-0.159,1.011,-8.545,-2.258,-15.076,0.037,-0.025,0.928,6.653,1.282,-5.005
-0.022,-0.135,0.99,-9.338,-2.319,-13.55,0.042,-0.021,0.922,0.854,0.671,-6.653
-0.009,-0.111,0.969,-7.751,-2.808,-11.108,0.035,0.0,0.929,-4.822,-0.244,-8.179
-0.005,-0.098,0.951,-5.127,-3.784,-7.751,0.023,0.016,0.936,-9.705,-1.526,-9.216
-0.016,-0.095,0.941,-1.892,-4.456,-4.456,0.009,0.029,0.959,-13.062,-2.625,-9.094
-0.039,-0.097,0.942,1.099,-5.188,-2.319,0.007,0.046,0.991,-14.587,-3.235,-7.935
-0.054,-0.106,0.949,2.502,-5.188,-1.343,0.01,0.066,1.016,-13.916,-2.686,-6.47
-0.064,-0.114,0.953,1.709,-4.395,-1.343,0.005,0.077,1.026,-10.254,-0.854,-5.066
-0.064,-0.117,0.953,0.183,-3.113,-1.77,0.004,0.075,1.022,-5.371,1.526,-3.052
-0.062,-0.116,0.944,-1.526,-1.953,-2.258,0.008,0.065,1.005,-0.61,3.601,-1.343
-0.059,-0.115,0.938,-2.686,-0.732,-2.441,0.02,0.051,0.984,2.869,5.005,0.488
-0.06,-0.115,0.939,-2.686,-0.122,-2.075,0.025,0.039,0.971,3.906,5.554,1.648
-0.061,-0.117,0.939,-2.319,0.366,-1.587,0.03,0.031,0.969,3.113,4.944,2.625
-0.054,-0.119,0.938,-1.892,0.854,-1.16,0.036,0.027,0.978,2.075,4.15,3.235
-0.051,-0.119,0.937,-0.977,1.099,-0.549,0.046,0.021,0.981,1.648,3.54,3.784
-0.046,-0.116,0.94,0.305,1.038,0.061,0.06,0.012,0.981,1.648,2.991,3.54
-0.042,-0.12,0.943,1.892,1.099,1.099,0.062,0.001,0.977,2.197,2.808,2.808
-0.046,-0.125,0.949,3.54,1.099,2.136,0.054,-0.011,0.968,2.747,2.502,1.587
-0.053,-0.127,0.949,3.906,0.977,2.686,0.05,-0.012,0.958,2.991,2.136,0.793
-0.058,-0.136,0.958,3.967,0.671,2.747,0.042,-0.012,0.951,3.357,1.526,0.427
-0.062,-0.143,0.958,2.686,1.16,2.625,0.025,-0.02,0.946,3.235,1.282,0.488
-0.071,-0.145,0.958,0.671,2.075,2.441,0.018,-0.02,0.943,2.686,1.465,0.916
-0.068,-0.147,0.953,-0.488,2.502,1.709,0.021,-0.019,0.949,1.709,1.709,1.953
-0.066,-0.152,0.954,-0.61,2.502,1.16,0.022,-0.021,0.957,0.549,1.709,2.869
-0.066,-0.148,0.954,-1.038,2.502,0.305,0.023,-0.028,0.971,-0.732,1.648,3.235
-0.061,-0.141,0.953,-1.831,2.808,-0.549,0.028,-0.018,0.985,-1.953,1.221,3.662
-0.057,-0.138,0.949,-2.136,2.93,-1.16,0.033,-0.015,0.997,-2.319,0.916,3.601
-0.052,-0.129,0.945,-2.197,2.625,-1.465,0.032,-0.015,1.0,-2.319,-0.061,3.052
-0.051,-0.118,0.941,-1.465,2.319,-1.099,0.029,-0.014,1.001,-2.014,-0.793,2.686
-0.054,-0.114,0.94,0.793,1.465,-0.366,0.023,-0.013,0.999,-1.831,-1.221,2.38
-0.058,-0.116,0.95,3.357,0.122,-0.061,0.018,-0.011,0.995,-1.953,-1.221,1.831
-0.057,-0.117,0.963,4.944,-0.793,0.244,0.017,-0.013,0.994,-2.38,-1.282,0.977
-0.053,-0.115,0.971,5.005,-0.977,0.183,0.008,-0.0,0.999,-2.686,-1.465,0.854
-0.051,-0.119,0.981,4.578,-1.038,0.244,0.004,0.003,1.001,-2.808,-0.916,0.977
-0.047,-0.122,0.987,2.991,-1.16,0.671,0.0,0.005,0.999,-2.686,-0.549,1.343
-0.052,-0.126,0.985,0.854,-0.793,1.587,0.003,0.015,0.996,-2.808,-0.183,2.136
-0.056,-0.125,0.975,-1.221,-0.122,1.831,0.006,0.023,0.992,-2.808,-0.366,2.869
-0.059,-0.124,0.964,-2.319,0.0,1.709,0.002,0.021,0.986,-2.258,-0.305,2.93
-0.058,-0.12,0.953,-2.014,0.0,1.465,0.001,0.02,0.981,-1.831,0.0,3.601
-0.056,-0.122,0.946,-1.038,-0.183,1.099,0.005,0.021,0.98,-1.953,0.0,4.456
-0.053,-0.125,0.943,0.244,0.0,1.099,0.011,0.018,0.982,-1.587,-0.122,5.554
-0.053,-0.132,0.946,1.831,-0.061,1.709,0.013,0.012,0.983,-1.404,-0.305,5.859
-0.051,-0.144,0.95,2.136,0.244,1.953,0.019,0.004,0.98,-1.343,-0.305,5.981
-0.05,-0.148,0.949,1.404,0.732,2.075,0.018,0.0,0.978,-0.977,-0.427,6.226
-0.047,-0.143,0.943,0.732,1.404,2.197,0.024,-0.005,0.974,-0.427,-0.122,6.592
-0.046,-0.142,0.94,0.61,1.831,2.075,0.029,-0.012,0.969,-0.427,0.061,6.653
0.272,-1.48,1.219,-20.508,37.048,68.787,0.258,1.476,1.149,-5.981,-6.714,-132.568
0.225,-1.664,1.27,-24.658,17.151,71.228,0.13,1.748,1.21,-2.747,-8.24,-128.601
0.142,-1.79,1.256,-40.527,4.333,76.538,0.034,1.984,1.249,9.949,-9.705,-118.774
0.063,-1.895,1.168,-60.364,-0.427,80.383,-0.037,2.14,1.233,30.945,-7.263,-105.652
0.007,-1.941,1.07,-75.073,-1.587,80.688,0.215,4.0,-1.082,34.851,-6.47,-96.802
-0.668,-3.779,2.97,-136.047,15.32,87.463,-1.667,1.384,2.02,-20.325,-32.104,-49.255
-1.749,-2.054,-0.122,-368.225,93.75,60.974,-1.273,1.617,1.401,119.019,27.588,57.678
-1.188,-1.532,0.34,-212.891,30.762,-10.254,-0.024,1.14,0.764,192.078,61.584,81.238
0.288,-1.438,0.155,37.964,-49.622,-54.81,0.455,2.017,0.371,151.001,92.346,98.267
0.076,-1.724,0.955,201.599,-114.197,-51.331,0.55,1.979,0.254,84.656,86.914,105.774
0.011,-2.112,1.265,162.659,-105.957,-23.437,0.211,0.915,0.581,48.645,28.503,61.462
-0.217,-1.502,0.46,9.644,-29.602,10.803,0.036,0.828,0.855,14.954,-3.479,67.81
-0.277,-1.154,0.471,-32.837,-9.521,0.183,0.31,0.971,0.949,-11.475,5.615,79.224
-0.088,-1.025,0.448,-21.24,4.211,-15.198,0.41,0.833,0.993,-14.038,14.771,62.866
-0.003,-0.93,0.555,6.531,14.832,-20.63,0.327,0.687,1.104,-10.254,11.292,36.072
0.015,-0.883,0.69,27.1,21.179,-19.47,0.246,0.592,1.185,-10.62,5.615,15.076
0.068,-0.799,0.816,32.959,25.696,-15.259,0.21,0.515,1.249,-7.629,3.845,1.526
0.143,-0.681,0.919,36.133,26.978,-8.972,0.171,0.398,1.263,0.854,7.263,-6.531
0.195,-0.63,1.01,40.039,24.17,-2.747,0.143,0.25,1.238,9.583,10.864,-7.69
0.216,-0.551,1.081,37.72,20.874,3.235,0.11,0.122,1.191,14.587,10.071,-1.16
0.217,-0.455,1.106,30.09,20.569,5.981,0.082,-0.007,1.158,15.137,4.7,10.315
0.19,-0.352,1.129,20.996,22.4,4.089,0.048,-0.128,1.138,10.864,-1.404,26.123
0.177,-0.271,1.151,11.841,25.94,-1.953,0.029,-0.239,1.121,3.174,-5.249,44.8
0.139,-0.174,1.165,4.517,29.358,-12.451,0.035,-0.319,1.11,-5.554,-8.789,63.599
0.112,-0.038,1.119,1.282,30.457,-29.175,0.056,-0.397,1.124,-15.747,-11.658,78.186
0.104,0.081,1.09,7.996,26.367,-47.974,0.101,-0.461,1.122,-26.733,-13.855,88.989
0.146,0.178,1.088,24.902,21.912,-63.965,0.142,-0.509,1.118,-36.682,-18.127,95.886
0.178,0.246,1.12,46.875,20.142,-75.5,0.134,-0.554,1.143,-43.945,-22.339,97.046
0.158,0.282,1.206,66.406,18.677,-83.069,0.111,-0.599,1.154,-49.194,-22.888,94.421
0.161,0.306,1.278,77.271,19.226,-87.463,0.057,-0.644,1.153,-51.819,-21.79,91.797
0.188,0.347,1.33,77.759,21.973,-90.82,0.016,-0.686,1.147,-50.11,-21.545,91.125
0.194,0.426,1.362,71.289,23.621,-92.529,0.002,-0.722,1.143,-45.105,-21.24,91.736
0.186,0.497,1.383,62.317,21.729,-92.468,-0.018,-0.779,1.112,-38.696,-19.592,92.896
0.186,0.541,1.384,51.392,18.311,-90.698,0.001,-0.83,1.073,-32.227,-17.578,94.604
0.175,0.576,1.37,39.001,15.259,-87.463,0.044,-0.844,1.023,-28.687,-15.503,95.52
0.137,0.624,1.335,27.222,12.756,-84.167,0.09,-0.857,0.981,-29.236,-15.32,93.384
0.107,0.668,1.284,18.494,10.132,-82.275,0.132,-0.847,0.949,-31.311,-18.555,88.44
0.087,0.687,1.233,14.648,5.066,-81.36,0.155,-0.821,0.922,-33.63,-23.193,79.834
0.062,0.685,1.187,14.648,-0.916,-80.322,0.169,-0.776,0.881,-33.813,-26.001,67.505
0.041,0.673,1.143,16.174,-6.531,-78.918,0.155,-0.731,0.838,-32.104,-25.269,51.331
0.021,0.642,1.109,16.785,-11.902,-76.355,0.096,-0.677,0.797,-30.396,-21.851,34.79
0.007,0.608,1.066,16.174,-16.907,-71.899,0.024,-0.614,0.761,-28.564,-18.433,22.217
-0.004,0.589,1.007,14.221,-19.775,-67.261,-0.006,-0.556,0.731,-27.039,-15.076,14.709
-0.02,0.564,0.956,13.733,-21.729,-62.561,-0.035,-0.485,0.705,-24.658,-12.207,11.78
-0.025,0.512,0.932,14.404,-23.193,-57.617,-0.029,-0.425,0.694,-21.057,-9.399,10.925
-0.008,0.44,0.908,12.939,-23.437,-52.49,-0.024,-0.359,0.676,-18.188,-6.348,11.047
0.001,0.386,0.871,8.118,-22.888,-46.631,-0.026,-0.294,0.672,-16.785,-6.47,11.78
-0.0,0.339,0.835,3.052,-22.217,-39.185,-0.031,-0.235,0.706,-16.785,-10.62,13.306
-0.016,0.292,0.806,-0.732,-21.912,-31.799,-0.033,-0.184,0.769,-17.029,-15.076,14.343
