aX,aY,aZ,gX,gY,gZ
-0.211,0.910,-0.361,4.028,-13.794,-1.160
-0.214,0.915,-0.365,6.836,-11.780,-1.282
-0.219,0.913,-0.368,9.277,-9.644,-1.038
-0.227,0.910,-0.367,10.376,-7.385,-0.977
-0.238,0.912,-0.350,9.949,-4.700,-1.465
-0.247,0.914,-0.324,7.507,-2.441,-2.686
-0.250,0.919,-0.306,3.479,-0.671,-4.456
-0.258,0.932,-0.292,-0.671,0.854,-6.042
-0.256,0.929,-0.287,-2.502,2.014,-6.409
-0.251,0.922,-0.283,-1.831,3.174,-5.676
-0.246,0.926,-0.287,-1.160,4.272,-5.310
-0.249,0.925,-0.283,-1.282,4.822,-5.676
-0.250,0.919,-0.274,-1.892,6.409,-5.920
-0.250,0.920,-0.264,-2.197,8.118,-5.676
-0.255,0.911,-0.249,-2.930,9.705,-5.981
-0.262,0.908,-0.231,-3.662,11.108,-6.592
-0.263,0.913,-0.214,-3.357,11.902,-7.324
-0.262,0.910,-0.205,-2.197,12.085,-7.751
-0.267,0.917,-0.197,-1.160,11.719,-8.484
-0.269,0.937,-0.193,0.122,10.803,-9.155
-0.279,0.960,-0.188,1.160,9.888,-9.827
-0.286,0.985,-0.189,0.549,8.667,-10.864
-0.291,1.006,-0.188,-2.014,7.629,-12.024
-0.297,1.026,-0.187,-5.554,5.920,-12.939
-0.293,1.037,-0.189,-9.033,4.395,-13.489
-0.287,1.038,-0.193,-10.254,3.784,-12.756
-0.285,1.042,-0.189,-9.521,3.845,-10.986
-0.285,1.034,-0.182,-7.874,3.601,-8.911
-0.284,1.026,-0.182,-5.737,3.540,-6.409
-0.283,1.017,-0.181,-2.441,3.784,-3.906
-0.282,1.004,-0.181,0.549,4.272,-1.709
-0.278,0.990,-0.185,2.747,4.578,0.610
-0.271,0.977,-0.193,3.601,4.639,2.380
-0.264,0.953,-0.195,2.686,3.784,3.296
-0.258,0.930,-0.203,0.977,3.174,3.662
-0.256,0.908,-0.213,1.404,3.601,3.906
-0.254,0.895,-0.214,3.601,4.456,3.784
-0.253,0.888,-0.212,6.775,5.005,3.906
-0.250,0.890,-0.214,8.423,5.615,3.662
-0.245,0.892,-0.216,8.240,5.798,2.808
-0.163,0.994,1.317,137.146,55.786,-3.357
-0.600,1.423,0.380,-16.846,-59.326,-15.503
-0.853,1.077,0.227,-31.006,-59.875,16.296
-0.672,1.095,0.279,-17.517,-6.897,23.315
-0.485,0.898,0.225,7.324,25.085,21.606
-0.453,0.776,0.126,-0.488,5.249,14.282
-0.445,0.837,0.107,-12.085,-8.118,4.333
-0.347,0.842,0.101,-10.010,-0.977,-4.211
-0.285,0.873,0.102,-6.775,5.798,-11.841
-0.238,0.913,0.096,-9.766,1.160,-18.494
-0.228,0.997,0.066,-17.334,-5.493,-22.278
-0.239,1.023,0.079,-20.691,-9.277,-21.667
-0.248,1.050,0.079,-19.409,-8.850,-17.761
-0.260,1.079,0.069,-17.090,-6.470,-12.207
-0.289,1.103,0.088,-16.479,-5.798,-6.836
-0.314,1.093,0.100,-16.541,-5.798,-1.892
-0.317,1.083,0.086,-17.578,-5.920,0.854
-0.309,1.082,0.076,-18.188,-7.324,1.160
-0.307,1.065,0.058,-19.592,-8.789,0.061
-0.309,1.073,0.066,-24.719,-9.827,-1.648
-0.293,1.084,0.083,-33.020,-9.033,-4.028
-0.356,1.226,0.167,-43.213,-8.179,-6.653
-0.305,1.124,0.311,-72.144,-8.972,-13.245
-0.307,1.157,0.391,-113.037,-12.878,-15.564
-0.316,1.138,0.469,-132.751,-26.855,-18.066
-0.380,1.211,0.688,-130.066,-35.095,-16.663
-0.344,1.095,0.555,-96.985,-27.954,-9.644
-0.386,1.100,0.524,-58.716,-26.917,1.526
-0.407,1.101,0.495,-32.532,-32.715,9.766
-0.407,1.103,0.403,-17.700,-36.926,17.090
-0.398,1.092,0.349,-13.245,-42.725,21.973
-0.372,1.071,0.301,-15.076,-49.194,23.987
-0.348,1.056,0.261,-20.264,-54.382,23.499
-0.325,1.044,0.243,-23.193,-58.655,22.522
-0.308,1.033,0.258,-23.132,-62.439,21.179
-0.292,1.031,0.251,-19.958,-65.063,19.958
-0.285,1.027,0.230,-14.771,-67.078,19.531
-0.268,1.021,0.202,-10.376,-69.763,20.142
-0.267,1.019,0.184,-8.301,-72.876,22.156
-0.255,0.996,0.167,-8.301,-77.332,24.902
-0.229,0.962,0.140,-10.864,-81.726,26.855
-0.224,0.930,0.124,-12.024,-84.900,27.954
-0.213,0.914,0.133,-6.958,-85.999,28.809
-0.199,0.899,0.139,1.404,-86.182,28.931
-0.177,0.870,0.124,6.714,-89.844,27.954
-0.131,0.866,0.058,11.108,-94.055,26.489
-0.148,0.862,0.041,11.169,-101.929,23.682
-0.155,0.882,0.025,9.949,-109.253,21.057
-0.141,0.907,-0.044,10.132,-111.572,20.020
-0.117,0.897,-0.114,11.902,-113.708,19.104
-0.105,0.874,-0.167,14.221,-116.577,17.761
-0.127,0.866,-0.197,18.738,-116.394,16.602
-0.098,0.866,-0.282,25.757,-114.197,15.381
-0.103,0.864,-0.324,29.053,-113.281,13.428
-0.094,0.858,-0.370,30.823,-112.610,12.695
-0.085,0.860,-0.410,33.569,-110.474,12.390
-0.076,0.877,-0.438,35.645,-107.544,11.658
-0.070,0.883,-0.394,33.386,-106.628,11.292
-0.106,0.889,-0.368,29.114,-107.666,11.108
-0.150,0.881,-0.308,27.771,-110.901,14.465
-0.032,0.871,-0.414,39.612,-112.854,21.912
-0.036,0.849,-0.566,50.720,-112.305,22.156
-0.043,0.881,-0.560,41.992,-112.610,19.043
-0.086,0.880,-0.547,39.063,-108.215,17.456
-0.063,0.892,-0.593,42.847,-103.088,17.822
-0.044,0.908,-0.636,39.185,-100.037,16.479
-0.042,0.936,-0.674,28.198,-96.375,13.184
-0.047,0.955,-0.690,15.503,-92.224,10.986
-0.053,0.946,-0.692,6.958,-86.792,9.949
-0.064,0.934,-0.683,6.042,-79.834,10.742
-0.082,0.919,-0.659,8.423,-70.984,11.414
-0.104,0.912,-0.626,10.742,-61.829,12.207
-0.120,0.897,-0.603,13.062,-53.894,12.939
-0.121,0.885,-0.582,14.465,-47.546,13.184
-0.129,0.879,-0.570,15.015,-41.809,12.695
-0.142,0.874,-0.567,15.930,-37.354,11.658
-0.164,0.895,-0.553,14.526,-34.607,9.644
-0.185,0.907,-0.539,9.888,-31.738,7.019
-0.196,0.917,-0.535,3.357,-28.076,5.127
-0.208,0.920,-0.519,-2.808,-24.963,3.235
-0.219,0.926,-0.505,-6.348,-21.118,2.014
-0.228,0.919,-0.482,-6.592,-16.418,2.563
-0.227,0.919,-0.457,-4.883,-11.230,3.967
-0.240,0.927,-0.441,-2.319,-6.714,5.371
-0.244,0.930,-0.413,-0.183,-3.845,6.104
-0.248,0.932,-0.386,0.732,-1.953,5.859
-0.255,0.937,-0.359,0.549,-0.854,5.737
-0.262,0.935,-0.341,0.916,-0.366,6.592
-0.270,0.937,-0.333,0.977,-0.488,7.324
-0.278,0.942,-0.328,1.526,-0.366,7.812
-0.281,0.937,-0.326,2.808,0.244,8.545
-0.276,0.927,-0.326,2.625,1.282,8.850
-0.275,0.922,-0.334,0.916,2.014,8.667
-0.279,0.922,-0.333,-0.427,2.563,8.423
-0.287,0.911,-0.314,-2.380,2.686,7.324
-0.287,0.909,-0.298,-3.967,2.502,6.470
-0.290,0.905,-0.289,-4.639,2.991,5.920
-0.285,0.895,-0.282,-3.418,3.784,5.371
-0.282,0.902,-0.280,-1.343,5.005,5.188
-0.280,0.898,-0.279,0.122,6.042,5.371
-0.269,0.888,-0.288,0.732,6.775,5.188
-0.267,0.883,-0.299,1.099,7.141,4.639
-0.267,0.880,-0.304,0.793,7.507,3.357
-0.273,0.885,-0.304,0.244,8.240,2.136
-0.278,0.885,-0.299,-0.549,8.911,0.671
-0.282,0.884,-0.287,-1.587,8.789,-0.122
-0.287,0.888,-0.275,-2.686,8.789,-0.610
-0.288,0.889,-0.267,-2.808,9.644,-0.793
-0.288,0.892,-0.255,-1.892,10.742,-1.038
-0.290,0.902,-0.245,-0.671,11.353,-1.343
-0.297,0.917,-0.229,0.854,11.292,-1.343
-0.304,0.930,-0.212,2.075,10.132,-0.854
-0.308,0.930,-0.211,1.465,8.362,-0.610
-0.310,0.932,-0.214,0.427,5.981,-0.122
-0.313,0.934,-0.228,1.404,4.211,0.793
-0.310,0.942,-0.248,3.052,2.808,1.709
-0.303,0.933,-0.276,4.028,1.343,2.563
-0.293,0.929,-0.299,4.700,0.061,3.784
-0.287,0.929,-0.321,4.333,0.366,4.028
-3.067,0.492,3.897,150.391,159.363,25.940
0.589,1.295,1.059,110.779,-29.480,-4.639
-1.607,2.231,0.314,-21.790,-100.708,-17.639
-1.853,1.589,-0.068,-52.673,-67.566,19.470
-1.261,1.256,-0.011,-14.832,-6.531,37.537
-0.771,0.990,0.348,19.714,18.494,40.588
-0.567,0.968,0.651,23.804,43.030,36.987
-0.585,0.917,0.632,-9.766,74.341,32.288
-0.572,0.792,1.002,-63.232,64.880,14.465
-0.417,0.984,1.125,-114.380,30.396,-5.676
-0.255,0.823,0.917,-129.578,-9.521,-20.142
-0.336,0.942,0.772,-89.966,-52.063,-26.367
-0.411,1.119,0.577,-31.860,-69.702,-25.940
-0.450,1.244,0.413,13.672,-66.284,-13.794
-0.429,1.243,0.340,24.963,-65.063,1.404
-0.379,1.158,0.318,8.423,-69.153,14.465
-0.318,1.058,0.301,-7.996,-73.792,23.682
-0.256,0.979,0.262,-8.606,-76.111,28.809
-0.216,0.921,0.198,0.244,-75.623,30.518
-0.190,0.888,0.173,8.728,-76.599,29.602
-0.193,0.856,0.176,10.132,-80.017,27.649
-0.207,0.826,0.164,6.470,-85.815,24.475
-0.238,0.779,0.125,3.723,-93.079,20.386
-0.252,0.744,0.041,5.249,-100.220,14.587
-0.249,0.734,-0.063,8.362,-106.934,6.775
-0.239,0.775,-0.171,8.972,-113.037,-1.465
-0.230,0.817,-0.265,7.324,-116.577,-9.094
-0.228,0.873,-0.326,4.822,-116.760,-15.564
-0.237,0.937,-0.335,0.488,-114.258,-20.691
-0.223,0.972,-0.320,-5.920,-110.718,-23.499
-0.202,0.975,-0.317,-16.357,-109.253,-24.292
-0.187,0.993,-0.318,-25.818,-110.779,-23.132
-0.155,1.008,-0.343,-30.090,-111.694,-19.165
-0.120,1.006,-0.383,-26.978,-110.779,-12.451
-0.107,0.995,-0.418,-16.724,-107.788,-4.272
-0.094,0.978,-0.440,-2.136,-101.990,4.944
-0.094,0.945,-0.434,11.902,-94.604,13.794
-0.093,0.904,-0.428,23.315,-86.487,20.386
-0.097,0.862,-0.416,31.555,-79.773,24.902
-0.120,0.810,-0.404,34.546,-76.294,26.489
-0.129,0.763,-0.415,32.043,-75.012,25.024
-0.135,0.751,-0.444,28.931,-76.294,22.461
-0.165,0.762,-0.448,23.743,-78.064,18.616
-0.184,0.777,-0.434,20.752,-76.477,14.771
-0.180,0.804,-0.440,22.949,-70.374,12.268
-0.211,0.809,-0.510,23.621,-65.735,9.033
-0.185,0.878,-0.413,14.587,-69.275,6.226
-0.189,0.878,-0.438,5.066,-67.627,0.488
-0.204,0.880,-0.453,-2.014,-64.697,-2.869
-0.197,0.882,-0.462,-5.310,-62.927,-3.601
-0.198,0.898,-0.440,-5.615,-59.937,-3.235
-0.214,0.899,-0.419,-1.343,-55.664,-2.319
-0.221,0.891,-0.406,4.700,-52.673,-0.671
-0.219,0.903,-0.406,9.705,-50.415,0.671
-0.215,0.920,-0.423,13.977,-48.157,1.709
-0.226,0.935,-0.442,16.296,-45.410,2.014
-0.225,0.947,-0.466,17.151,-42.175,2.258
-0.224,0.958,-0.482,15.808,-38.513,2.502
-0.224,0.948,-0.481,13.062,-34.607,2.380
-0.220,0.950,-0.477,12.756,-30.640,3.357
-0.235,0.962,-0.446,13.916,-26.611,3.906
-0.243,0.966,-0.412,14.893,-22.949,3.296
-0.304,0.978,-0.372,13.672,-20.569,2.808
-0.254,1.001,-0.338,12.695,-20.630,4.333
-0.247,0.953,-0.422,13.184,-19.836,4.150
-0.253,0.998,-0.434,7.385,-19.104,2.991
-0.248,0.972,-0.420,3.723,-17.273,2.747
-0.243,0.952,-0.427,6.226,-12.207,4.150
-0.231,0.953,-0.428,8.423,-7.996,5.432
-0.233,0.949,-0.410,7.446,-5.127,5.371
-0.237,0.941,-0.387,3.784,-2.686,4.395
-0.243,0.928,-0.359,0.671,-0.854,3.662
-0.238,0.912,-0.348,-0.061,1.038,3.235
-0.245,0.908,-0.345,-1.038,2.319,2.502
-0.248,0.901,-0.326,-3.418,2.625,1.587
-0.251,0.894,-0.335,-4.089,3.296,0.977
-0.249,0.896,-0.341,-3.174,4.578,0.488
-0.260,0.889,-0.331,-4.028,5.920,-0.122
-0.273,0.886,-0.299,-7.629,6.348,-1.343
-0.279,0.879,-0.282,-8.789,7.141,-1.892
-0.277,0.879,-0.272,-8.667,8.301,-2.380
-0.280,0.876,-0.263,-7.812,8.789,-3.113
-0.284,0.882,-0.259,-6.836,8.911,-3.662
-0.290,0.895,-0.246,-5.615,8.850,-3.906
-0.297,0.908,-0.235,-5.737,8.667,-4.211
-0.304,0.917,-0.225,-7.019,8.179,-4.456
-0.304,0.922,-0.221,-8.179,7.080,-4.456
-0.305,0.926,-0.219,-7.874,6.531,-4.333
-0.305,0.923,-0.216,-6.592,6.165,-4.150
-0.300,0.927,-0.210,-3.479,6.104,-2.869
-0.304,0.937,-0.206,0.977,6.348,-1.770
-0.304,0.942,-0.215,7.019,6.653,-0.183
-0.311,0.954,-0.215,11.597,6.592,1.343
-0.308,0.955,-0.223,13.855,6.470,2.319
-0.312,0.952,-0.223,11.475,5.676,2.075
-0.317,0.955,-0.219,7.568,3.723,2.197
-0.316,0.958,-0.220,4.639,2.563,1.892
-0.309,0.959,-0.230,3.418,2.258,1.648
-0.305,0.958,-0.229,2.625,2.136,1.526
-0.303,0.959,-0.224,1.648,1.404,1.404
-0.299,0.961,-0.226,0.977,0.793,1.404
-0.302,0.962,-0.229,1.526,0.427,1.709
-0.305,0.963,-0.224,2.686,0.793,2.258
-0.318,0.966,-0.199,3.540,1.160,2.930
-0.323,0.965,-0.178,3.662,1.221,3.479
-0.322,0.964,-0.174,4.639,0.549,4.150
-0.319,0.959,-0.184,6.470,-0.305,5.005
-0.318,0.955,-0.196,8.484,-0.977,6.104
-0.314,0.954,-0.211,9.033,-1.465,7.019
-0.310,0.948,-0.223,9.216,-1.892,7.690
-0.310,0.947,-0.222,9.644,-2.014,8.179
-0.313,0.953,-0.219,9.705,-1.770,8.240
-0.315,0.953,-0.218,7.874,-1.892,7.568
-0.310,0.955,-0.227,6.165,-3.052,7.812
-0.301,0.952,-0.251,4.700,-4.639,8.057
-0.294,0.962,-0.279,4.700,-5.676,8.545
-0.287,0.967,-0.300,6.592,-6.165,9.644
-0.278,0.965,-0.329,8.118,-5.920,11.047
-0.269,0.959,-0.354,6.104,-5.798,11.108
-1.504,1.964,-2.633,234.009,263.489,48.950
0.498,0.870,1.328,240.417,51.697,-45.898
-1.661,1.863,0.729,12.817,-91.919,-44.983
-1.918,1.061,-0.493,-140.503,-104.614,-5.432
-1.726,1.027,0.419,-124.084,-99.915,38.086
-0.768,0.990,-0.179,-1.465,73.181,45.532
-0.184,0.612,-0.136,58.350,135.498,40.955
0.013,0.561,0.470,51.758,71.838,36.499
-0.349,0.705,0.819,23.499,52.490,33.752
-0.372,0.594,1.010,-45.593,47.180,-1.709
-0.201,0.612,0.646,-96.436,23.804,-31.250
-0.272,0.743,0.560,-94.849,-15.869,-52.185
-0.387,0.902,0.437,-49.072,-38.208,-64.575
-0.464,1.108,0.289,0.732,-32.471,-60.547
-0.523,1.193,0.267,16.663,-25.452,-51.514
-0.516,1.184,0.288,4.456,-26.978,-38.757
-0.470,1.128,0.315,-23.193,-33.691,-28.503
-0.446,1.075,0.346,-43.030,-39.429,-22.217
-0.431,1.016,0.368,-41.809,-44.189,-16.724
-0.407,0.979,0.373,-31.189,-50.232,-12.878
-0.393,0.965,0.349,-22.827,-57.312,-11.475
-0.381,0.960,0.304,-15.930,-64.209,-10.803
-0.368,0.943,0.233,-11.230,-71.045,-10.376
-0.350,0.951,0.145,-10.071,-76.843,-9.521
-0.352,0.969,0.121,-15.991,-83.069,-9.766
-0.354,0.938,0.095,-23.193,-85.449,-10.620
-0.352,0.927,0.075,-24.414,-83.496,-10.193
-0.344,0.927,0.067,-17.273,-80.994,-9.033
-0.351,0.936,0.048,-6.287,-77.698,-8.728
-0.376,0.954,0.058,-0.977,-75.439,-9.216
-0.390,0.962,0.079,-4.395,-77.087,-10.681
-0.383,0.938,0.084,-9.338,-78.735,-12.451
-0.356,0.934,0.073,-8.545,-80.505,-12.390
-0.348,1.013,0.153,-3.784,-83.984,-12.268
-0.351,1.015,0.138,9.277,-81.177,-13.855
-0.278,1.051,-0.041,27.649,-76.416,-10.315
-0.259,1.045,-0.046,20.935,-86.487,-11.230
-0.257,1.037,-0.060,7.507,-89.600,-11.780
-0.257,1.034,-0.067,2.808,-89.111,-8.606
-0.219,1.028,-0.088,7.263,-87.952,-3.906
-0.225,0.964,-0.065,11.780,-87.280,-1.404
-0.203,0.932,-0.061,16.052,-88.867,1.282
-0.201,0.921,-0.077,20.935,-91.980,2.991
-0.203,0.918,-0.130,27.466,-95.642,4.944
-0.180,0.898,-0.223,31.982,-98.633,7.324
-0.182,0.876,-0.281,30.701,-100.830,8.972
-0.185,0.859,-0.322,26.489,-101.074,10.376
-0.172,0.854,-0.358,23.499,-98.083,12.024
-0.163,0.853,-0.366,18.677,-94.666,12.329
-0.161,0.829,-0.382,14.343,-89.539,10.986
-0.151,0.828,-0.379,11.963,-84.106,9.888
-0.158,0.819,-0.388,10.437,-77.942,7.324
-0.158,0.809,-0.374,6.836,-73.792,4.089
-0.150,0.803,-0.370,5.371,-69.153,1.709
-0.149,0.810,-0.363,6.104,-65.063,0.000
-0.149,0.834,-0.366,10.254,-61.401,-1.404
-0.162,0.860,-0.385,18.677,-57.739,-1.831
-0.177,0.898,-0.395,28.625,-53.711,-1.221
-0.194,0.923,-0.391,34.363,-49.133,-0.793
-0.192,0.944,-0.389,34.851,-44.739,0.366
-0.181,0.937,-0.406,31.494,-41.809,1.770
-0.192,0.945,-0.400,27.527,-40.955,2.502
-0.215,0.978,-0.363,26.306,-38.757,1.221
-0.214,0.961,-0.402,23.132,-37.170,-1.038
-0.219,0.964,-0.407,14.709,-37.659,-2.686
-0.231,0.976,-0.411,8.545,-35.400,-4.028
-0.267,0.992,-0.384,6.226,-32.043,-5.493
-0.287,1.016,-0.345,4.333,-28.625,-6.226
-0.303,1.030,-0.309,1.099,-25.635,-6.531
-0.303,1.038,-0.294,-2.441,-23.743,-6.592
-0.303,1.042,-0.293,-4.395,-22.644,-6.287
-0.299,1.030,-0.296,-3.845,-20.935,-4.944
-0.286,1.022,-0.301,-1.465,-18.677,-2.502
-0.275,1.010,-0.315,2.258,-15.747,0.183
-0.267,0.995,-0.321,6.348,-12.146,2.319
-0.266,0.983,-0.321,10.132,-7.263,4.211
-0.262,0.973,-0.327,12.390,-3.113,5.493
-0.277,0.987,-0.301,11.780,-0.793,6.104
-0.284,0.973,-0.265,6.897,-0.061,4.883
-0.278,0.943,-0.252,1.038,1.404,3.845
-0.272,0.929,-0.240,-2.625,2.197,3.418
-0.271,0.921,-0.233,-2.869,2.869,2.747
-0.268,0.925,-0.229,-1.709,5.127,2.197
-0.280,0.929,-0.216,-0.793,7.446,2.380
-0.293,0.930,-0.195,-0.671,9.277,2.197
-0.303,0.930,-0.172,-0.854,11.169,2.441
-0.315,0.924,-0.143,-0.793,12.329,2.808
-0.312,0.915,-0.121,0.183,12.817,2.869
-0.311,0.917,-0.111,1.343,12.878,3.174
-0.307,0.916,-0.111,2.502,11.658,3.784
-0.309,0.911,-0.118,2.014,9.277,3.601
-0.300,0.912,-0.138,0.549,6.775,3.052
-0.297,0.909,-0.161,-1.587,4.456,1.648
-0.301,0.910,-0.167,-4.089,2.686,0.366
-0.305,0.912,-0.174,-5.432,2.441,-0.549
-0.310,0.914,-0.167,-5.493,3.784,-0.793
-0.319,0.918,-0.153,-5.859,4.944,-1.404
-0.321,0.911,-0.129,-6.165,5.005,-2.136
-0.323,0.910,-0.124,-5.249,4.883,-2.502
-0.322,0.917,-0.125,-3.235,4.700,-2.808
-0.319,0.925,-0.125,-1.526,4.517,-3.357
-0.317,0.941,-0.134,-0.427,3.784,-3.296
-0.313,0.958,-0.153,-0.610,2.625,-3.662
-0.314,0.956,-0.160,-1.892,1.404,-4.395
-0.311,0.955,-0.159,-3.479,1.160,-4.211
-0.306,0.953,-0.143,-4.822,0.916,-3.723
-0.309,0.949,-0.126,-4.517,1.038,-3.357
-0.305,0.945,-0.123,-3.540,0.793,-3.113
-0.307,0.949,-0.137,-2.747,1.038,-2.747
-0.308,0.954,-0.150,-1.160,1.038,-2.319
-0.304,0.951,-0.165,0.488,0.610,-1.587
-0.295,0.951,-0.182,0.854,0.488,-1.160
-0.293,0.945,-0.199,0.610,0.977,-1.099
-0.287,0.943,-0.207,1.587,1.709,-0.610
-0.282,0.940,-0.210,1.953,3.662,-0.305
-0.282,0.936,-0.207,2.197,6.348,-0.061
-0.289,0.952,-0.206,2.075,8.362,-0.122
-0.283,0.940,-0.209,1.038,8.911,-0.854
-0.267,0.927,-0.232,-1.404,7.935,-0.793
2.440,0.715,-1.200,304.871,270.813,65.063
-0.595,1.453,0.659,187.012,4.211,-62.134
-1.711,1.719,0.119,-31.982,-57.678,-5.432
-1.695,1.310,0.103,-132.507,-63.110,23.071
-1.102,1.090,-0.052,-88.623,-19.348,44.800
-0.545,0.659,0.221,-16.663,56.519,41.504
-0.101,0.506,0.094,8.118,73.120,36.377
-0.051,0.645,0.209,-16.907,17.456,21.973
-0.073,0.743,0.231,-38.757,-15.625,3.113
-0.065,0.895,0.082,-37.659,-20.325,-10.742
-0.007,0.956,-0.010,-25.269,-24.597,-21.973
-0.120,1.061,0.000,-15.015,-29.907,-24.902
-0.205,1.100,-0.011,-7.690,-32.043,-20.630
-0.289,1.125,0.017,-1.953,-28.381,-13.977
-0.330,1.108,-0.008,0.061,-20.447,-7.996
-0.348,1.049,0.015,-0.549,-15.930,-2.991
-0.363,1.010,0.030,-0.916,-11.780,-0.183
-0.366,1.014,0.042,-1.770,-8.484,0.305
-0.348,1.012,0.038,-1.709,-3.418,0.000
-0.336,1.013,0.045,0.305,-1.099,0.061
-0.322,1.011,0.045,1.831,0.427,-0.061
-0.352,1.000,0.194,-4.456,-1.099,0.000
-0.337,1.046,0.133,-28.503,-3.723,-1.526
-0.328,1.034,0.161,-58.716,-14.771,-4.578
-0.311,1.053,0.162,-90.332,-31.067,-9.583
-0.301,1.042,0.139,-115.784,-41.748,-13.672
-0.329,1.036,0.168,-127.869,-46.753,-13.794
-0.286,1.017,0.283,-110.168,-46.204,-8.362
-0.288,0.971,0.210,-69.946,-39.490,-3.601
-0.355,1.094,0.196,-28.015,-46.692,5.432
-0.409,1.171,0.216,-10.620,-55.847,10.193
-0.407,1.113,0.173,-14.160,-55.481,11.902
-0.379,1.027,0.178,-18.860,-51.270,16.357
-0.331,1.000,0.120,-11.169,-44.800,22.095
-0.347,1.069,0.292,4.456,-44.556,23.071
-0.372,1.057,0.260,23.560,-41.199,19.897
-0.322,1.057,0.114,24.536,-33.020,16.785
-0.300,0.993,0.057,10.803,-37.476,9.460
-0.316,0.944,0.070,0.000,-41.748,3.662
-0.320,0.888,0.044,0.793,-42.053,2.502
-0.297,0.861,-0.049,6.958,-41.809,4.272
-0.294,0.889,-0.059,8.911,-47.791,6.226
-0.297,0.894,-0.059,6.226,-54.382,6.104
-0.279,0.873,-0.078,2.625,-58.105,5.432
-0.268,0.893,-0.085,1.587,-61.157,4.822
-0.264,0.929,-0.089,5.188,-63.416,4.944
-0.258,0.940,-0.114,10.681,-62.439,3.235
-0.265,0.954,-0.121,12.878,-60.364,0.366
-0.275,0.940,-0.115,11.719,-59.387,-1.953
-0.274,0.947,-0.114,8.789,-59.326,-2.747
-0.271,0.958,-0.119,5.737,-59.937,-2.686
-0.258,0.957,-0.116,3.296,-61.218,-2.747
-0.238,0.953,-0.145,4.578,-63.660,-2.014
-0.233,0.936,-0.168,3.906,-66.589,-2.014
-0.218,0.939,-0.191,4.089,-68.726,-1.404
-0.206,0.965,-0.204,7.446,-68.115,0.183
-0.203,0.979,-0.212,11.292,-68.115,1.648
-0.206,0.974,-0.208,11.536,-68.848,2.686
-0.172,0.950,-0.208,8.057,-69.031,3.967
-0.150,0.911,-0.200,7.141,-68.787,4.700
-0.141,0.913,-0.227,16.724,-67.688,6.531
-0.139,0.930,-0.298,30.640,-65.063,8.057
-0.116,0.969,-0.334,38.025,-61.768,8.240
-0.156,0.955,-0.320,38.208,-57.190,6.775
-0.173,0.936,-0.321,36.255,-52.307,7.446
-0.180,0.884,-0.352,30.090,-49.011,5.066
-0.189,0.876,-0.347,19.775,-49.011,4.395
-0.183,0.896,-0.319,8.606,-49.316,4.211
-0.164,0.876,-0.302,0.000,-49.561,2.808
-0.140,0.840,-0.295,-5.127,-48.706,0.610
-0.159,0.825,-0.278,-4.944,-46.875,-1.831
-0.182,0.842,-0.273,4.272,-43.823,-3.357
-0.186,0.876,-0.258,19.775,-39.490,-4.333
-0.213,0.946,-0.235,29.846,-35.217,-7.019
-0.193,0.944,-0.174,28.259,-33.020,-13.733
-0.186,0.948,-0.206,17.944,-30.212,-18.311
-0.169,0.945,-0.221,6.409,-28.748,-20.142
-0.166,0.907,-0.282,0.732,-27.344,-19.897
-0.181,0.922,-0.305,1.038,-27.039,-16.663
-0.180,0.964,-0.382,4.028,-27.222,-11.169
-0.186,0.977,-0.379,8.179,-31.555,-8.179
-0.181,0.990,-0.406,10.498,-33.203,-8.240
-0.196,1.020,-0.393,9.949,-34.302,-10.803
-0.184,0.994,-0.340,8.545,-36.499,-14.648
-0.173,0.978,-0.285,3.601,-35.950,-18.250
-0.147,0.976,-0.245,-4.822,-31.250,-22.095
-0.131,0.976,-0.252,-13.367,-26.489,-24.353
-0.114,0.977,-0.264,-15.747,-21.851,-22.949
-0.103,0.986,-0.275,-15.442,-17.761,-20.142
-0.101,0.974,-0.293,-14.282,-12.207,-18.250
-0.120,0.944,-0.305,-11.719,-6.165,-14.465
-0.121,0.945,-0.279,-11.353,-1.648,-10.132
-0.140,0.880,-0.298,-12.207,2.686,-8.850
-0.142,0.878,-0.287,-9.521,3.967,-5.432
-0.151,0.877,-0.296,-3.662,3.479,-3.235
-0.163,0.881,-0.302,0.732,2.502,-2.502
-0.166,0.886,-0.333,2.991,1.160,-2.258
-0.148,0.898,-0.329,4.517,-1.648,-2.502
-0.148,0.898,-0.312,5.249,-3.723,-2.136
-0.153,0.884,-0.317,5.493,-2.869,-1.404
-0.154,0.885,-0.317,6.042,-0.916,-1.282
-0.160,0.912,-0.311,7.202,0.671,-1.770
-0.160,0.918,-0.299,9.155,1.709,-2.136
-0.167,0.918,-0.296,10.498,2.502,-2.441
-0.175,0.924,-0.291,9.888,2.808,-2.014
-0.174,0.942,-0.290,8.179,2.380,-1.587
-0.179,0.946,-0.279,7.263,0.916,-1.282
-0.181,0.941,-0.275,6.653,-1.038,-1.343
-0.180,0.949,-0.278,6.042,-2.991,-0.854
-0.182,0.954,-0.284,4.883,-4.333,-1.099
-0.185,0.951,-0.289,3.235,-4.639,-1.892
-0.183,0.961,-0.293,2.014,-4.333,-2.136
-0.188,0.968,-0.294,1.770,-3.113,-2.136
-0.203,0.986,-0.280,1.038,-1.587,-1.892
-0.209,0.989,-0.256,0.488,-0.549,-1.282
