aX,aY,aZ,gX,gY,gZ
0.901,0.119,0.424,0.916,-4.700,3.235
0.906,0.123,0.428,0.000,-4.028,2.380
0.907,0.123,0.422,-0.854,-2.747,1.099
0.894,0.114,0.413,-1.282,-1.526,0.000
0.883,0.099,0.407,-1.587,-0.549,-0.549
0.874,0.090,0.399,-1.648,0.244,-0.427
0.870,0.097,0.401,-1.953,0.488,0.793
0.879,0.110,0.408,-2.991,0.854,2.502
0.892,0.115,0.412,-3.967,1.465,3.845
0.892,0.117,0.421,-4.517,1.343,4.272
0.891,0.113,0.437,-4.822,0.977,4.456
0.895,0.114,0.453,-4.089,0.549,4.395
0.891,0.121,0.455,-1.343,-0.549,3.845
0.889,0.128,0.448,2.625,-1.282,3.479
0.889,0.132,0.439,4.883,-1.770,3.113
0.888,0.136,0.434,5.615,-1.892,2.808
0.896,0.138,0.431,5.798,-1.404,2.991
0.895,0.139,0.429,5.127,-0.305,3.113
0.910,0.134,0.422,3.296,0.671,2.991
0.919,0.126,0.409,2.197,1.648,3.235
0.919,0.115,0.397,2.075,1.892,2.747
0.906,0.107,0.380,2.136,2.258,1.892
0.888,0.106,0.370,0.916,2.625,0.854
0.883,0.111,0.363,-2.441,3.174,0.122
0.640,0.572,1.266,-57.800,-52.185,0.122
0.589,0.472,1.482,-75.256,-40.955,-2.808
0.652,0.448,1.621,-84.595,-24.292,-1.526
0.741,0.463,1.597,-75.623,-6.714,3.601
0.822,0.492,1.524,-44.373,3.784,8.545
0.895,0.495,1.379,-13.306,9.705,7.812
0.915,0.454,1.094,7.935,13.123,1.404
0.857,0.407,0.852,18.921,16.418,-7.446
0.812,0.319,0.678,18.311,21.301,-13.733
0.807,0.231,0.533,12.451,26.672,-15.259
0.787,0.165,0.439,6.348,31.006,-15.442
0.762,0.105,0.373,0.183,32.349,-13.733
0.757,0.074,0.351,-4.639,29.358,-9.399
0.783,0.052,0.382,-6.165,22.888,-4.028
0.805,0.044,0.417,-3.479,13.733,2.014
0.841,0.048,0.465,2.380,5.188,7.874
0.860,0.075,0.486,9.705,0.793,11.292
0.869,0.104,0.474,13.672,0.671,11.475
0.883,0.119,0.452,13.245,0.977,10.559
0.888,0.126,0.444,11.230,-0.549,9.399
0.898,0.134,0.448,9.399,-2.991,8.423
0.903,0.158,0.437,8.362,-5.005,7.446
0.907,0.183,0.406,7.935,-5.981,6.104
0.903,0.191,0.393,7.507,-7.385,4.517
0.884,0.178,0.406,4.761,-8.057,2.686
0.863,0.163,0.418,-0.488,-7.263,0.916
0.854,0.146,0.440,-5.676,-5.188,0.122
0.855,0.138,0.493,-9.460,-2.686,0.061
0.861,0.138,0.532,-8.606,0.854,-0.916
0.847,0.134,0.542,-3.479,4.944,-2.991
0.817,0.122,0.525,1.831,5.920,-4.395
0.793,0.119,0.520,2.808,4.150,-3.967
0.785,0.120,0.522,1.709,2.502,-2.808
0.790,0.115,0.520,1.160,1.221,-1.648
0.798,0.101,0.509,0.793,0.000,-0.061
0.804,0.091,0.512,-0.305,-1.465,1.221
0.806,0.093,0.514,-1.343,-2.625,2.319
0.819,0.113,0.537,-1.465,-3.418,2.991
0.833,0.139,0.581,0.183,-2.502,2.075
0.846,0.145,0.584,4.089,0.793,-0.305
0.854,0.142,0.562,6.775,4.150,-2.075
0.854,0.141,0.534,5.615,6.409,-3.296
0.846,0.130,0.507,2.319,9.094,-5.066
0.836,0.101,0.491,-1.282,11.353,-5.859
0.825,0.085,0.472,-4.028,12.451,-4.944
0.824,0.085,0.449,-3.906,10.986,-2.808
0.828,0.094,0.442,-1.343,6.836,-0.366
0.843,0.115,0.466,2.869,0.977,1.770
0.847,0.135,0.488,8.484,-3.723,2.563
0.844,0.140,0.509,11.963,-6.897,2.991
0.852,0.141,0.527,10.864,-8.118,2.930
0.850,0.144,0.537,7.874,-6.836,2.502
0.834,0.145,0.545,2.991,-3.479,1.526
0.821,0.136,0.543,-3.235,1.221,0.122
0.802,0.125,0.542,-6.897,5.920,-0.793
0.789,0.121,0.536,-7.507,8.484,-0.183
0.805,0.116,0.535,-5.371,8.240,1.343
0.832,0.124,0.530,-1.160,5.798,2.502
0.837,0.139,0.521,4.456,2.258,3.052
0.845,0.143,0.505,8.484,0.366,2.869
0.847,0.146,0.483,9.399,-0.183,1.770
0.844,0.149,0.475,8.545,-1.038,0.977
0.833,0.145,0.480,7.568,-1.892,0.977
0.831,0.137,0.482,5.920,-2.380,1.648
0.819,0.135,0.498,3.174,-2.380,2.380
0.818,0.128,0.509,0.610,-1.770,3.540
0.817,0.122,0.527,-1.160,-0.366,4.150
0.825,0.126,0.526,-1.831,1.526,4.822
0.834,0.136,0.519,-0.916,2.319,5.127
0.853,0.143,0.511,0.916,1.343,4.517
0.853,0.147,0.501,2.502,-0.732,3.296
0.872,0.144,0.486,3.601,-2.014,2.075
0.870,0.144,0.470,2.930,-2.075,0.366
0.861,0.139,0.466,0.244,-0.488,-1.038
0.847,0.131,0.456,-3.601,2.014,-2.075
0.838,0.123,0.444,-6.592,3.967,-2.441
0.829,0.119,0.448,-7.141,3.601,-2.014
0.817,0.119,0.463,-6.897,2.075,-0.671
0.815,0.124,0.487,-7.629,0.671,1.221
0.824,0.134,0.507,-7.935,-0.427,2.869
0.836,0.148,0.546,-6.653,-1.526,3.479
0.842,0.156,0.582,-3.418,-2.380,2.686
0.840,0.159,0.602,-0.305,-3.113,1.587
0.830,0.151,0.615,2.014,-2.991,0.244
0.812,0.140,0.612,2.502,-1.343,-0.977
0.808,0.128,0.584,1.526,1.953,-1.221
0.806,0.116,0.553,0.916,5.554,-0.977
0.810,0.107,0.524,0.732,7.446,-0.183
0.821,0.108,0.507,0.977,7.141,1.648
0.848,0.125,0.501,2.014,5.981,3.296
0.859,0.139,0.500,4.211,4.822,3.601
0.859,0.142,0.500,5.310,4.028,2.808
0.856,0.137,0.501,4.517,3.052,1.404
0.862,0.132,0.500,2.625,2.686,0.488
0.857,0.128,0.501,0.977,2.625,-0.488
0.853,0.112,0.502,0.061,2.319,-0.977
0.845,0.107,0.498,-0.610,1.770,-0.671
0.841,0.114,0.488,-0.366,1.648,0.549
0.844,0.128,0.486,0.488,1.404,1.953
0.847,0.140,0.488,1.343,0.305,3.174
0.853,0.156,0.504,1.587,-0.732,3.906
0.870,0.168,0.518,1.953,-0.916,3.357
0.864,0.159,0.524,1.709,-0.854,1.099
0.856,0.141,0.521,0.305,0.427,-0.732
0.845,0.127,0.508,-1.709,2.747,-1.953
0.831,0.122,0.496,-3.296,4.700,-2.625
0.814,0.115,0.484,-3.479,5.005,-2.563
0.804,0.110,0.482,-2.502,3.235,-1.709
0.798,0.113,0.488,-0.610,0.427,0.183
0.810,0.121,0.495,0.793,-1.892,2.625
0.826,0.132,0.495,0.244,-2.808,4.395
0.838,0.134,0.493,-1.282,-2.930,5.005
0.849,0.135,0.492,-2.930,-2.502,4.517
0.854,0.146,0.495,-3.784,-1.160,3.479
0.861,0.163,0.495,-3.418,0.732,1.282
0.858,0.169,0.513,-2.747,2.625,-1.038
0.840,0.157,0.534,-2.075,5.676,-2.991
0.826,0.141,0.539,-3.296,9.155,-4.578
0.823,0.127,0.523,-4.333,11.536,-4.700
1.172,-0.572,-0.811,-4.822,6.897,-6.897
1.185,-0.578,-0.811,-7.446,3.967,-12.634
1.198,-0.592,-0.809,-12.207,6.226,-20.569
1.173,-0.619,-0.846,-18.677,14.465,-30.640
1.102,-0.646,-0.927,-27.039,26.794,-42.358
1.028,-0.657,-1.028,-37.109,40.833,-52.124
0.984,-0.685,-1.147,-45.715,54.199,-56.702
0.952,-0.714,-1.276,-52.979,65.918,-56.335
0.905,-0.736,-1.358,-63.232,72.327,-55.054
0.865,-0.764,-1.395,-75.867,73.303,-53.101
0.806,-0.743,-1.426,-85.266,74.280,-49.011
0.759,-0.690,-1.465,-88.928,75.012,-41.992
0.729,-0.629,-1.501,-89.294,70.007,-30.396
0.687,-0.548,-1.558,-88.013,57.800,-14.526
0.695,-0.456,-1.624,-85.327,39.551,1.770
0.728,-0.318,-1.675,-84.229,12.390,17.883
0.679,-0.168,-1.691,-87.952,-21.484,30.212
0.610,-0.016,-1.630,-100.464,-57.556,38.025
0.528,0.134,-1.526,-124.207,-88.440,44.800
0.416,0.271,-1.416,-155.640,-107.971,51.941
0.268,0.394,-1.289,-192.200,-116.699,60.730
0.176,0.481,-1.168,-231.201,-118.652,71.594
0.102,0.521,-1.079,-268.250,-117.371,86.182
0.065,0.602,-0.974,-299.744,-120.911,105.896
0.053,0.720,-0.855,-323.486,-136.047,128.540
-0.024,0.861,-0.706,-338.867,-160.828,150.146
-0.100,1.075,-0.470,-345.581,-190.369,168.152
-0.092,1.271,-0.221,-339.111,-224.670,184.143
-0.067,1.465,0.011,-317.017,-262.146,192.810
-0.047,1.694,0.303,-283.875,-296.204,189.514
-0.007,1.869,0.644,-245.911,-324.097,177.734
-0.032,1.921,1.065,-204.651,-344.055,165.161
0.001,1.866,1.380,-168.030,-352.844,154.785
0.031,1.682,1.818,-136.108,-346.802,142.395
0.120,1.523,2.099,-132.751,-329.407,127.869
0.268,1.444,2.248,-151.245,-294.373,112.427
0.420,1.418,2.263,-171.692,-240.601,93.079
0.458,1.392,2.160,-186.340,-175.476,66.772
0.390,1.241,2.047,-190.063,-113.220,37.781
0.274,1.027,1.885,-187.012,-63.293,13.367
0.209,0.865,1.774,-177.490,-24.902,-1.099
0.203,0.729,1.660,-158.386,-4.761,-4.456
0.288,0.687,1.534,-131.104,0.488,0.916
0.427,0.727,1.445,-98.267,-1.770,11.597
0.545,0.759,1.391,-69.092,-9.644,18.494
0.601,0.771,1.389,-48.706,-16.724,17.334
0.640,0.721,1.382,-35.156,-15.320,13.245
0.684,0.649,1.352,-25.269,-5.615,8.179
0.681,0.575,1.284,-16.052,7.568,1.404
0.689,0.503,1.181,-8.606,21.973,-4.211
0.689,0.438,1.080,-4.822,32.898,-8.667
0.676,0.394,0.982,-2.869,40.405,-12.146
0.687,0.356,0.848,2.136,45.593,-13.062
0.699,0.316,0.709,11.475,47.791,-11.353
0.722,0.299,0.580,20.020,46.265,-9.094
0.785,0.272,0.478,23.987,43.884,-6.409
0.825,0.248,0.410,21.606,40.222,-4.395
0.837,0.236,0.386,14.832,37.476,-2.869
0.829,0.215,0.405,6.714,35.950,-2.136
0.846,0.209,0.370,-0.061,35.095,-1.526
0.839,0.194,0.374,-1.587,36.194,-0.427
0.848,0.185,0.357,-0.366,32.532,0.488
0.856,0.177,0.361,2.136,26.978,1.343
0.878,0.187,0.352,5.493,23.254,1.526
0.882,0.206,0.311,8.118,20.874,0.488
0.884,0.221,0.274,8.545,17.578,-0.305
0.867,0.222,0.256,6.042,14.343,-0.610
0.837,0.224,0.265,1.648,11.230,-0.977
0.813,0.224,0.302,-3.052,8.179,-0.366
0.804,0.211,0.355,-7.141,4.272,1.648
0.804,0.203,0.411,-10.498,-0.183,4.150
0.815,0.216,0.462,-11.536,-3.784,6.714
0.847,0.227,0.528,-10.254,-6.165,8.423
0.861,0.239,0.600,-8.118,-4.883,7.874
0.865,0.259,0.620,-5.371,1.038,4.883
0.865,0.276,0.570,-2.441,9.460,-0.061
0.844,0.269,0.519,0.244,14.893,-4.272
0.825,0.242,0.478,2.014,15.076,-6.897
0.809,0.223,0.468,2.014,12.878,-6.897
0.801,0.221,0.469,0.183,10.620,-4.517
0.822,0.231,0.466,-2.319,9.033,-1.709
0.854,0.247,0.472,-3.662,7.202,0.000
0.869,0.266,0.486,-3.296,6.409,0.732
0.869,0.285,0.472,-1.404,6.775,0.061
0.862,0.286,0.456,0.488,7.507,-1.648
0.843,0.273,0.458,2.625,6.592,-3.113
0.832,0.260,0.461,6.042,5.127,-3.845
0.819,0.254,0.461,8.606,3.601,-4.333
0.824,0.249,0.452,9.399,1.526,-4.028
0.841,0.251,0.450,9.399,-0.732,-2.991
0.849,0.258,0.458,7.690,-1.892,-2.258
0.856,0.261,0.456,3.540,-1.404,-2.014
0.857,0.265,0.449,-0.977,0.366,-1.892
0.856,0.270,0.452,-2.930,1.465,-2.258
0.859,0.271,0.474,-2.686,1.160,-2.563
0.850,0.279,0.511,-1.343,0.305,-3.662
0.848,0.280,0.514,-0.305,1.343,-5.310
0.843,0.267,0.507,-0.427,2.625,-6.653
0.833,0.256,0.509,-0.854,3.357,-6.958
0.830,0.254,0.522,-0.671,3.479,-7.019
0.833,0.244,0.523,-0.244,3.662,-7.019
0.830,0.237,0.510,0.183,4.089,-7.141
0.825,0.239,0.486,1.953,3.723,-7.385
0.816,0.234,0.458,3.235,2.136,-6.714
0.822,0.237,0.473,3.235,0.854,-5.005
0.820,0.236,0.479,3.540,1.526,-4.639
0.816,0.235,0.481,3.662,2.808,-4.578
0.816,0.234,0.463,3.174,3.540,-4.333
0.813,0.236,0.453,2.502,3.906,-3.967
0.810,0.234,0.466,1.099,3.174,-3.357
0.809,0.230,0.470,-0.854,2.747,-2.747
0.810,0.219,0.471,-1.892,2.686,-2.136
0.809,0.215,0.467,-1.587,1.953,-0.488
0.814,0.222,0.455,-0.427,0.854,1.648
0.826,0.233,0.464,0.916,-0.793,3.235
0.828,0.243,0.475,2.014,-2.197,3.723
0.836,0.255,0.474,1.648,-2.319,4.089
0.848,0.263,0.482,-0.854,-1.587,3.662
0.854,0.249,0.499,-3.296,-0.122,2.686
0.466,0.993,1.537,-89.600,-211.121,59.692
0.557,0.979,1.682,-92.285,-191.650,57.983
0.566,0.955,1.776,-104.126,-155.457,44.617
0.533,0.876,1.802,-119.629,-106.384,24.841
0.484,0.721,1.761,-132.080,-52.246,6.653
0.481,0.604,1.583,-143.616,-1.831,-6.531
0.487,0.536,1.378,-145.081,32.410,-12.268
0.436,0.479,1.372,-126.953,44.678,-8.423
0.538,0.408,1.524,-95.703,46.997,-0.488
0.521,0.377,1.728,-58.716,38.757,1.282
0.647,0.322,1.938,-19.531,24.902,-0.366
0.841,0.411,2.002,22.766,15.686,0.244
0.930,0.472,1.720,54.688,7.080,3.235
0.883,0.515,1.336,53.528,-4.395,5.737
0.931,0.494,1.024,35.889,-2.075,2.258
0.932,0.434,0.792,26.794,10.803,-6.592
0.860,0.325,0.610,26.245,24.719,-16.235
0.816,0.222,0.477,25.696,38.818,-22.156
0.797,0.140,0.339,21.790,51.086,-22.705
0.774,0.064,0.220,17.456,55.298,-19.165
0.786,0.002,0.165,13.733,52.856,-13.916
0.772,-0.017,0.204,11.169,42.419,-7.812
0.799,0.002,0.298,10.620,28.076,-0.977
0.826,0.005,0.398,13.672,12.756,4.761
0.824,0.020,0.478,17.639,-0.977,9.033
0.841,0.069,0.504,19.958,-6.958,10.681
0.853,0.113,0.516,18.127,-6.226,10.010
0.835,0.121,0.554,13.794,-2.991,6.042
0.806,0.096,0.563,9.949,1.343,0.549
0.785,0.059,0.550,7.629,7.263,-2.502
0.787,0.022,0.500,7.935,11.353,-2.991
0.792,0.033,0.431,9.521,11.597,-2.380
0.820,0.057,0.394,11.597,8.362,-0.244
0.828,0.079,0.397,12.573,2.136,1.648
0.830,0.087,0.439,11.902,-4.211,3.052
0.841,0.107,0.505,12.146,-7.202,3.601
0.824,0.136,0.558,13.733,-4.883,2.380
0.814,0.152,0.565,12.878,-2.136,0.854
0.809,0.130,0.559,7.935,-0.977,0.244
0.807,0.086,0.556,0.793,0.000,0.366
0.797,0.073,0.534,-5.432,3.357,-0.305
0.787,0.047,0.493,-8.545,6.653,-0.610
0.776,0.034,0.467,-9.399,6.409,0.183
0.756,0.043,0.481,-10.254,3.662,0.244
0.766,0.063,0.509,-9.949,0.732,1.282
0.767,0.091,0.539,-7.446,-3.784,2.563
0.771,0.106,0.573,-4.578,-9.644,4.761
0.775,0.119,0.593,-3.052,-14.771,7.446
0.783,0.136,0.619,-3.662,-17.517,9.399
0.785,0.150,0.644,-6.958,-17.700,10.193
0.781,0.181,0.687,-12.451,-15.076,10.010
0.783,0.185,0.737,-15.991,-10.071,8.545
0.787,0.167,0.749,-15.869,-4.395,6.714
0.787,0.150,0.741,-13.000,0.977,4.395
0.786,0.135,0.711,-6.897,5.188,2.625
0.789,0.118,0.680,-0.610,7.019,1.343
0.790,0.111,0.657,4.944,7.690,0.427
0.806,0.108,0.621,8.118,8.362,0.122
0.818,0.116,0.574,8.545,9.583,0.000
0.819,0.121,0.535,7.141,10.742,-0.793
0.805,0.112,0.503,3.845,11.047,-1.770
0.797,0.097,0.481,0.061,10.071,-2.136
0.795,0.083,0.482,-2.808,7.874,-1.587
0.812,0.077,0.491,-2.869,6.348,-0.732
0.824,0.076,0.494,1.648,5.310,-0.427
0.827,0.087,0.480,7.263,3.113,0.244
0.831,0.106,0.476,9.155,0.061,1.831
0.836,0.131,0.477,6.775,-1.892,2.869
0.841,0.153,0.491,2.563,-2.625,3.235
0.836,0.166,0.522,-1.221,-2.808,3.052
0.822,0.164,0.555,-4.089,-2.380,2.380
0.810,0.147,0.575,-6.836,-1.465,1.343
0.792,0.125,0.593,-8.057,-0.977,0.732
0.781,0.104,0.601,-6.775,-1.099,0.793
0.775,0.101,0.603,-4.517,-1.160,1.709
0.781,0.100,0.599,-1.953,-1.282,2.808
0.783,0.111,0.591,0.000,-1.404,3.479
0.786,0.123,0.591,0.916,-0.854,3.845
0.792,0.134,0.597,0.122,0.977,3.601
0.794,0.146,0.594,-1.587,3.662,2.502
0.796,0.146,0.581,-3.113,5.981,1.587
0.793,0.132,0.587,-4.456,7.690,1.038
0.795,0.124,0.582,-5.920,9.399,0.183
0.806,0.122,0.570,-5.859,10.010,-0.183
0.811,0.121,0.562,-3.540,9.460,-0.244
0.814,0.119,0.549,-0.671,8.240,-0.427
0.821,0.124,0.536,0.488,6.226,-0.366
0.825,0.133,0.528,0.427,4.333,0.183
0.819,0.140,0.529,-0.793,3.784,0.244
0.818,0.140,0.525,-3.174,4.089,0.000
0.812,0.132,0.522,-5.066,4.395,-0.183
0.807,0.122,0.520,-5.127,3.784,0.000
0.802,0.118,0.533,-3.723,1.831,0.427
0.818,0.120,0.555,-1.404,-0.488,1.038
0.823,0.127,0.577,3.113,-2.380,0.977
0.823,0.137,0.584,7.446,-3.174,0.488
0.816,0.143,0.587,7.202,-2.747,-0.488
0.810,0.141,0.577,2.991,-1.221,-1.831
0.799,0.127,0.562,-0.854,1.099,-2.563
0.783,0.113,0.542,-2.869,3.540,-2.686
0.771,0.098,0.526,-3.540,4.822,-2.502
0.772,0.090,0.516,-3.235,4.333,-1.648
0.779,0.097,0.515,-1.587,2.869,-0.122
0.790,0.108,0.518,1.282,0.488,1.404
0.798,0.118,0.534,3.418,-2.075,2.319
0.810,0.129,0.550,4.395,-2.869,2.869
0.817,0.140,0.555,3.662,-2.502,2.563
0.824,0.141,0.549,2.319,-1.465,1.831
0.818,0.127,0.550,-0.061,-0.244,1.343
0.816,0.125,0.553,-3.540,1.526,0.854
0.808,0.127,0.553,-6.287,3.357,0.244
0.801,0.127,0.552,-6.653,4.150,0.122
0.793,0.128,0.553,-4.639,3.113,0.977
0.796,0.137,0.556,-1.831,0.916,2.258
0.806,0.142,0.573,0.488,-1.648,3.479
0.816,0.145,0.587,1.770,-3.052,3.967
0.827,0.146,0.584,0.366,-3.113,3.296
0.829,0.149,0.583,-2.625,-1.831,2.808
0.833,0.150,0.585,-4.761,0.549,1.404
1.001,-0.628,-0.985,-66.956,30.151,-66.589
0.930,-0.587,-1.112,-70.129,22.034,-61.096
0.887,-0.502,-1.217,-76.721,15.442,-52.002
0.876,-0.399,-1.292,-85.999,5.310,-40.100
0.869,-0.273,-1.319,-97.717,-11.841,-26.001
0.858,-0.110,-1.288,-111.572,-34.790,-14.160
0.884,0.060,-1.245,-127.380,-59.387,-6.165
0.880,0.202,-1.157,-145.569,-83.130,-1.648
0.843,0.308,-1.014,-168.213,-102.173,-0.305
0.769,0.373,-0.883,-194.580,-115.295,-1.526
0.686,0.416,-0.783,-222.656,-123.047,-0.977
0.640,0.469,-0.668,-246.643,-127.075,3.113
0.602,0.537,-0.542,-262.085,-131.592,8.850
0.606,0.608,-0.378,-265.747,-140.137,13.733
0.599,0.758,-0.196,-256.226,-149.414,14.160
0.980,1.104,-2.018,-225.525,-157.227,11.475
0.287,1.365,3.529,-181.091,-160.156,18.372
0.275,0.527,-0.829,-488.403,-53.833,-51.880
0.796,0.749,-0.033,-375.732,-62.988,6.287
0.601,1.041,0.301,-186.707,-74.402,45.837
0.493,1.092,0.220,-181.946,-106.506,9.583
0.286,1.016,0.401,-179.810,-144.653,5.981
0.345,1.091,0.499,-176.514,-163.086,13.367
0.441,1.129,0.626,-159.119,-188.965,20.630
0.402,1.111,0.898,-139.832,-224.976,22.705
0.395,1.054,1.152,-137.695,-250.427,26.917
0.463,1.010,1.398,-145.752,-246.399,32.715
0.584,1.069,1.747,-163.879,-215.027,30.701
0.709,1.109,1.998,-174.316,-163.757,21.240
0.789,1.089,2.041,-170.227,-100.891,5.737
0.780,0.975,1.877,-157.898,-40.405,-13.489
0.685,0.848,1.586,-144.897,8.850,-32.898
0.583,0.700,1.329,-136.658,44.128,-44.250
0.734,0.494,1.087,-128.174,64.026,-46.021
0.576,0.363,0.883,-122.009,68.665,-44.739
0.574,0.259,0.715,-111.572,54.565,-37.170
0.569,0.227,0.700,-97.961,42.664,-25.879
0.544,0.308,0.869,-85.083,19.104,-15.625
0.553,0.309,1.017,-74.402,-11.292,-4.028
0.606,0.274,1.234,-63.171,-29.053,2.563
0.647,0.213,1.449,-45.593,-39.185,5.310
0.738,0.223,1.604,-20.935,-37.720,4.761
0.789,0.294,1.570,5.493,-27.222,0.610
0.800,0.279,1.377,25.635,-7.874,-4.944
0.769,0.270,1.155,31.189,17.578,-14.038
0.745,0.263,0.940,22.949,46.692,-23.254
0.695,0.220,0.738,10.620,69.519,-29.785
0.682,0.140,0.579,2.563,83.862,-31.006
0.714,0.094,0.440,-1.648,87.646,-26.794
0.731,0.106,0.344,-2.014,80.322,-19.775
0.769,0.129,0.322,2.319,65.186,-12.268
0.794,0.144,0.339,10.193,45.044,-6.531
0.817,0.132,0.380,19.531,26.184,-2.563
0.848,0.114,0.403,25.879,12.939,0.977
0.835,0.094,0.434,26.672,3.967,4.272
0.827,0.075,0.453,20.508,-0.183,6.165
0.831,0.075,0.458,11.047,1.709,7.874
0.816,0.073,0.472,3.601,6.958,8.179
0.818,0.070,0.476,-1.587,13.733,7.385
0.820,0.068,0.460,-5.188,19.775,6.348
0.843,0.057,0.427,-4.822,21.484,5.981
0.846,0.039,0.420,-0.061,17.578,6.714
0.848,0.033,0.416,5.676,12.573,6.897
0.842,0.035,0.411,7.568,7.080,7.202
0.850,0.040,0.412,6.104,2.258,8.362
0.845,0.045,0.424,4.456,-1.831,10.498
0.840,0.056,0.451,2.441,-4.700,13.184
0.848,0.086,0.473,-1.221,-6.287,15.259
0.847,0.100,0.498,-4.517,-6.714,15.686
0.842,0.121,0.522,-7.568,-7.507,15.137
0.847,0.127,0.547,-9.888,-8.118,15.137
0.849,0.130,0.589,-11.536,-6.409,14.954
0.866,0.128,0.592,-14.221,-2.930,13.733
0.892,0.132,0.575,-15.686,1.465,10.925
0.911,0.141,0.564,-12.878,5.554,7.202
0.903,0.151,0.551,-7.507,8.728,2.930
0.894,0.175,0.524,-4.150,10.681,-1.343
0.880,0.209,0.509,-3.845,11.414,-3.113
0.859,0.220,0.523,-4.089,10.437,-3.723
0.842,0.190,0.556,-3.845,8.911,-3.967
0.836,0.155,0.555,-3.967,8.667,-3.967
0.837,0.138,0.537,-4.028,7.996,-3.906
0.857,0.119,0.534,-2.075,5.493,-3.174
0.860,0.112,0.550,1.526,2.991,-2.869
0.857,0.115,0.559,3.967,2.441,-3.784
0.845,0.128,0.557,4.578,3.296,-4.944
0.841,0.142,0.555,4.761,4.944,-5.432
0.853,0.155,0.543,5.493,7.080,-5.920
0.837,0.154,0.544,6.226,8.667,-6.714
0.824,0.135,0.539,5.798,9.949,-7.202
0.813,0.117,0.530,4.883,11.108,-7.202
0.828,0.104,0.523,5.005,11.047,-6.104
0.836,0.103,0.519,7.263,10.254,-5.005
0.835,0.109,0.509,10.925,8.789,-5.005
0.849,0.115,0.495,13.977,6.958,-5.432
0.854,0.123,0.482,14.221,5.310,-5.737
0.848,0.129,0.473,11.169,5.371,-6.653
0.835,0.124,0.470,7.446,6.836,-8.057
0.825,0.106,0.467,4.639,8.850,-8.179
0.824,0.086,0.452,3.418,10.437,-7.202
0.822,0.062,0.436,2.686,10.620,-6.104
0.815,0.040,0.428,1.648,9.460,-4.456
0.813,0.028,0.419,0.610,7.324,-2.625
0.824,0.024,0.421,-0.244,4.700,-0.854
0.843,0.039,0.434,-1.770,2.441,1.404
0.861,0.070,0.438,-3.662,2.014,2.808
0.855,0.091,0.450,-6.531,1.648,2.930
0.865,0.101,0.445,-10.254,2.563,3.784
0.861,0.106,0.442,-12.451,3.723,4.211
0.863,0.109,0.431,-12.695,3.845,4.517
0.869,0.098,0.420,-11.719,2.380,5.066
0.879,0.085,0.426,-11.047,-0.183,6.287
0.893,0.088,0.447,-11.597,-2.563,7.324
0.892,0.103,0.474,-12.146,-3.174,7.202
0.886,0.108,0.497,-12.573,-2.136,5.981
0.870,0.111,0.509,-12.573,0.000,4.211
0.850,0.114,0.513,-12.451,1.648,3.052
0.837,0.115,0.514,-11.353,1.953,3.052
0.828,0.109,0.514,-9.399,1.099,3.418
1.037,-0.837,-0.991,-71.411,24.109,-80.750
0.968,-0.894,-1.134,-78.979,20.935,-81.665
0.869,-0.908,-1.242,-88.135,15.686,-76.355
0.792,-0.890,-1.281,-103.027,8.301,-65.186
0.757,-0.844,-1.272,-122.375,0.122,-49.194
0.729,-0.733,-1.224,-141.357,-8.667,-31.494
0.737,-0.604,-1.162,-154.175,-16.357,-15.076
0.726,-0.444,-1.126,-159.363,-26.062,-3.174
0.733,-0.244,-1.053,-161.255,-40.222,6.104
0.772,-0.048,-1.003,-161.865,-56.519,11.780
0.763,0.146,-0.942,-165.710,-74.158,13.428
0.723,0.319,-0.858,-176.941,-89.417,13.123
0.668,0.417,-0.734,-196.167,-98.511,11.108
0.614,0.464,-0.613,-216.003,-100.464,10.010
0.558,0.478,-0.543,-230.164,-98.267,10.620
0.516,0.515,-0.502,-235.962,-99.365,15.198
0.498,0.568,-0.411,-236.023,-107.788,23.560
0.450,0.613,-0.285,-234.741,-123.657,33.386
0.418,0.661,-0.160,-233.215,-140.991,43.396
0.410,0.746,0.005,-229.797,-155.823,55.176
0.450,0.855,0.190,-221.252,-165.771,66.345
0.505,1.023,0.322,-205.139,-169.739,68.481
0.528,1.133,0.402,-188.538,-171.936,58.289
0.482,1.140,0.472,-180.115,-174.255,42.725
0.442,1.081,0.566,-178.894,-175.598,29.236
0.412,1.016,0.710,-175.293,-175.842,21.973
0.394,0.941,0.862,-168.091,-173.157,20.691
0.396,0.900,0.996,-164.185,-165.955,23.254
0.421,0.880,1.120,-161.865,-157.410,30.151
0.468,0.870,1.233,-155.945,-146.179,36.499
0.516,0.887,1.304,-143.799,-130.981,36.987
0.553,0.901,1.348,-125.183,-112.610,30.701
0.569,0.875,1.382,-101.929,-95.581,21.606
0.595,0.804,1.402,-79.651,-81.909,13.733
0.606,0.725,1.406,-62.683,-70.068,7.263
0.610,0.629,1.363,-52.917,-56.641,1.709
0.614,0.544,1.276,-48.340,-41.199,-1.709
0.619,0.473,1.198,-46.997,-25.879,-3.662
0.628,0.411,1.116,-46.265,-13.367,-4.333
0.755,0.393,1.090,-44.373,-3.845,-4.578
0.660,0.326,0.989,-42.236,1.465,-6.592
0.657,0.263,0.949,-36.987,3.784,-10.925
0.645,0.218,0.939,-29.297,5.920,-10.803
0.635,0.170,0.922,-22.705,6.653,-8.362
