aX,aY,aZ,gX,gY,gZ
0.929,0.375,0.086,0.366,-1.221,-3.601
0.928,0.365,0.085,0.549,-2.014,-3.784
0.928,0.356,0.080,0.366,-2.441,-3.540
0.926,0.349,0.081,-0.427,-2.380,-3.235
0.930,0.348,0.089,-1.465,-1.953,-2.441
0.933,0.357,0.097,-2.747,-1.526,-1.648
0.932,0.369,0.106,-4.150,-1.465,-1.099
0.938,0.380,0.119,-5.310,-0.977,-0.549
0.944,0.389,0.131,-6.348,-0.549,-0.305
0.950,0.395,0.139,-6.897,-0.427,-0.793
0.950,0.399,0.146,-5.981,-0.549,-1.526
0.947,0.399,0.149,-4.333,-0.916,-2.197
0.946,0.386,0.149,-2.625,-1.343,-2.808
0.942,0.371,0.144,-1.160,-1.770,-3.235
0.937,0.356,0.136,0.122,-2.014,-3.601
0.928,0.348,0.134,0.549,-1.892,-4.028
0.913,0.347,0.132,0.977,-1.648,-3.906
0.897,0.352,0.131,1.038,-1.465,-3.418
0.884,0.357,0.134,0.916,-0.732,-2.930
0.877,0.363,0.129,0.854,0.366,-2.136
0.875,0.366,0.124,1.221,1.465,-0.793
0.880,0.365,0.113,1.465,2.808,0.427
0.886,0.366,0.101,2.686,3.601,1.709
0.896,0.365,0.086,4.150,3.784,3.174
0.906,0.367,0.074,5.066,3.723,4.150
0.913,0.374,0.066,5.615,3.357,4.517
0.920,0.383,0.055,5.615,2.625,4.272
0.923,0.387,0.049,5.188,1.404,3.540
0.921,0.392,0.043,4.578,0.000,3.357
0.921,0.396,0.045,3.052,-1.282,3.113
0.925,0.396,0.054,0.732,-1.953,2.808
0.771,-1.467,-0.677,28.076,65.552,-83.374
0.837,-1.285,-0.704,81.787,96.130,-56.213
0.863,-1.213,-0.521,127.075,112.000,-38.452
1.031,-1.078,-0.422,135.254,100.037,-16.968
2.255,-0.244,-1.121,110.535,109.985,-1.343
1.560,1.065,-3.474,77.087,232.361,32.959
0.502,0.844,-4.000,-20.996,296.631,54.016
0.816,0.438,-2.986,-79.834,18.250,-31.616
0.861,-0.027,-1.651,-75.928,-226.562,-103.943
0.974,-0.715,-0.068,-37.598,-244.995,-130.554
1.091,-1.169,0.877,24.780,-195.312,-122.803
1.232,-1.363,1.353,57.922,-146.179,-87.891
1.245,-1.251,1.217,51.636,-73.669,-39.612
1.274,-0.957,0.609,32.654,10.986,5.127
1.141,-0.512,0.015,23.376,74.951,43.640
1.019,0.033,-0.631,32.043,109.131,72.449
0.843,0.582,-1.194,33.875,115.723,83.130
0.681,0.891,-1.417,25.269,86.304,68.115
0.623,0.927,-1.340,12.146,29.236,37.964
0.595,0.782,-0.972,2.563,-27.039,8.301
0.653,0.588,-0.580,5.432,-54.321,-13.123
0.711,0.425,-0.247,13.245,-57.678,-25.757
0.823,0.253,-0.013,17.639,-48.584,-32.471
0.908,0.140,0.018,10.925,-32.593,-32.410
0.970,0.067,-0.130,1.831,-14.282,-27.405
0.986,0.057,-0.326,-1.953,1.465,-22.400
0.973,0.026,-0.489,1.099,9.094,-20.508
0.943,-0.055,-0.565,0.977,8.118,-21.423
0.931,-0.122,-0.594,-4.639,0.793,-22.278
0.927,-0.162,-0.545,-7.751,-9.521,-21.606
0.942,-0.187,-0.448,-6.531,-15.503,-20.752
0.962,-0.194,-0.369,-4.211,-14.404,-18.066
0.992,-0.186,-0.353,-5.798,-10.681,-13.367
1.007,-0.148,-0.337,-11.841,-6.348,-7.202
1.001,-0.103,-0.311,-17.334,-4.089,-2.441
0.971,-0.063,-0.318,-21.118,-2.441,-0.488
0.914,-0.045,-0.349,-23.376,0.244,0.916
0.877,-0.034,-0.380,-24.048,1.404,1.282
0.867,-0.044,-0.412,-22.949,1.465,1.404
0.880,-0.051,-0.432,-21.790,2.441,2.563
0.898,-0.032,-0.459,-20.203,4.944,4.395
0.926,-0.010,-0.494,-16.663,7.080,5.798
0.932,0.032,-0.525,-13.855,7.690,7.507
0.927,0.054,-0.554,-13.184,7.202,7.935
0.911,0.074,-0.590,-13.184,6.104,7.568
0.893,0.069,-0.607,-11.963,5.005,6.958
0.882,0.057,-0.587,-8.667,1.892,6.165
0.896,0.062,-0.527,-6.409,-1.343,5.493
0.895,0.062,-0.466,-5.493,-3.052,6.104
0.897,0.062,-0.423,-5.920,-4.517,6.104
0.916,0.070,-0.405,-7.202,-4.456,5.615
0.910,0.077,-0.404,-6.470,-2.991,5.981
0.909,0.070,-0.396,-3.784,-1.221,5.310
0.902,0.050,-0.375,-2.197,0.854,3.906
0.901,0.025,-0.349,-2.258,1.221,2.747
0.903,-0.005,-0.332,-3.174,1.465,1.282
0.917,-0.029,-0.338,-5.127,3.601,0.122
0.919,-0.046,-0.373,-7.935,7.141,0.488
0.928,-0.063,-0.422,-10.193,9.583,2.319
0.937,-0.078,-0.455,-12.146,10.620,4.639
0.939,-0.071,-0.470,-11.353,10.376,7.996
0.945,-0.066,-0.453,-8.728,9.460,10.742
0.947,-0.062,-0.455,-7.141,8.972,13.000
0.926,-0.008,-0.469,-6.592,10.803,15.442
0.914,0.017,-0.484,-3.174,13.977,15.930
0.914,0.033,-0.508,-2.930,14.099,14.526
0.920,0.052,-0.526,-7.080,12.268,13.977
0.918,0.076,-0.542,-11.108,10.010,13.611
0.919,0.108,-0.544,-11.353,7.690,12.512
0.917,0.122,-0.523,-9.216,6.287,11.230
0.906,0.135,-0.511,-6.042,6.226,10.498
0.892,0.140,-0.500,-5.371,6.104,8.423
0.887,0.118,-0.505,-6.042,6.042,6.348
0.894,0.095,-0.514,-8.423,5.920,4.822
0.893,0.086,-0.514,-9.583,5.554,4.211
0.891,0.079,-0.500,-8.728,4.700,2.991
0.912,0.059,-0.481,-8.423,3.540,1.038
0.918,0.042,-0.479,-11.292,2.747,0.305
0.910,0.033,-0.498,-12.024,2.502,1.465
0.903,0.026,-0.505,-8.606,3.357,2.197
0.903,0.019,-0.502,-3.052,4.211,2.197
0.904,0.024,-0.489,-0.671,4.028,2.258
0.900,0.035,-0.480,-1.709,2.502,2.563
0.886,0.045,-0.478,-3.662,1.099,1.892
0.892,0.047,-0.480,-2.686,1.160,1.160
0.890,0.040,-0.491,-0.977,2.136,0.671
0.896,0.029,-0.494,-0.122,2.686,0.549
0.897,0.024,-0.495,0.305,2.747,0.671
0.894,0.026,-0.484,0.061,2.258,1.099
0.895,0.025,-0.462,-0.366,1.465,0.610
0.891,0.027,-0.442,-0.732,1.221,1.099
0.886,0.031,-0.438,-0.488,1.831,1.648
0.882,0.037,-0.459,-0.183,3.540,2.197
0.887,0.049,-0.493,-0.366,5.371,2.502
0.891,0.057,-0.520,-0.061,6.104,2.563
0.894,0.060,-0.531,0.122,5.249,1.648
0.902,0.055,-0.528,0.183,3.723,0.977
0.903,0.052,-0.523,-0.366,2.441,0.427
0.899,0.054,-0.517,-0.427,1.709,0.244
0.898,0.056,-0.519,-0.122,1.709,-0.305
0.894,0.061,-0.532,0.122,2.075,-0.549
0.894,0.065,-0.543,0.122,1.282,-0.977
0.906,0.067,-0.538,0.671,0.061,-1.404
0.911,0.073,-0.528,-0.305,-1.282,-1.892
0.902,0.067,-0.511,-1.221,-2.625,-2.380
0.906,0.057,-0.482,-1.099,-3.540,-3.113
0.907,0.036,-0.463,-0.610,-3.052,-3.479
0.902,0.009,-0.468,-0.977,-1.465,-3.540
0.905,-0.000,-0.490,-1.038,-0.183,-2.747
0.912,0.000,-0.500,-0.916,0.549,-2.075
0.913,-0.005,-0.506,-0.122,-0.305,-1.343
0.915,0.021,-0.471,-0.061,-0.916,-0.793
0.903,0.027,-0.462,0.793,-1.038,-0.183
0.895,0.034,-0.463,1.587,0.061,-0.854
0.886,0.024,-0.476,0.916,0.977,-1.282
0.881,0.014,-0.493,0.122,0.793,-1.465
0.893,0.008,-0.499,0.061,0.610,-1.282
0.898,0.029,-0.494,-0.305,0.427,-0.122
0.899,0.037,-0.494,0.122,0.549,0.671
1.202,-1.708,-0.927,38.391,133.545,-61.707
2.815,-1.128,-2.527,52.124,190.674,-33.936
1.848,-0.088,-4.000,57.617,329.163,18.616
0.996,-0.449,-4.000,-54.871,297.058,5.249
1.188,-0.807,-3.539,-128.296,-104.919,-83.374
0.851,-0.796,-0.832,-49.377,-371.887,-130.981
0.809,-1.005,1.412,98.938,-299.011,-131.348
0.882,-1.161,2.404,184.143,-161.743,-108.093
0.911,-1.246,2.421,124.878,-85.205,-73.486
0.824,-1.108,1.713,-13.000,-24.536,-37.292
0.866,-1.036,1.022,-87.463,35.767,-4.028
0.985,-0.662,0.093,-64.331,94.849,28.137
1.034,-0.087,-0.988,-7.019,154.846,67.688
0.878,0.482,-1.735,37.537,175.842,92.651
0.780,0.836,-1.885,50.171,125.671,82.642
0.723,0.867,-1.472,31.189,33.264,45.959
0.831,0.593,-0.881,4.272,-36.377,5.798
0.918,0.310,-0.299,-12.085,-63.965,-20.203
0.980,0.073,0.046,-14.587,-61.646,-27.710
1.007,-0.136,0.081,-11.719,-38.086,-22.583
1.049,-0.220,-0.103,-12.451,-10.254,-13.000
1.072,-0.218,-0.362,-8.728,8.728,-2.319
1.085,-0.180,-0.605,-1.160,17.578,4.517
1.081,-0.122,-0.744,2.563,17.212,6.958
1.052,-0.075,-0.754,3.174,6.104,6.714
1.024,-0.065,-0.651,-0.122,-8.850,3.418
1.002,-0.070,-0.471,-5.371,-21.057,0.549
0.985,-0.081,-0.321,-9.827,-25.940,-1.099
0.975,-0.099,-0.240,-13.184,-24.048,-0.977
0.969,-0.093,-0.197,-14.343,-18.738,0.732
0.969,-0.070,-0.204,-11.047,-11.780,3.967
0.951,-0.004,-0.232,-7.629,-5.127,6.775
0.937,0.033,-0.282,-5.615,-1.709,7.324
0.931,0.054,-0.339,-7.385,-0.488,5.981
0.914,0.064,-0.393,-11.597,-0.854,4.761
0.899,0.064,-0.420,-14.709,-3.113,2.441
0.890,0.045,-0.405,-15.564,-6.470,-0.061
0.884,0.015,-0.347,-16.296,-7.751,-1.709
0.885,-0.017,-0.323,-16.907,-6.958,-2.075
0.916,-0.071,-0.340,-18.494,-4.761,-1.648
0.927,-0.084,-0.372,-16.052,-0.854,1.038
0.928,-0.063,-0.399,-5.859,3.418,4.578
0.934,-0.023,-0.395,4.944,5.798,6.592
0.934,0.003,-0.391,8.362,6.226,7.019
0.938,0.004,-0.415,4.883,4.822,6.592
0.934,0.018,-0.444,0.366,2.991,6.775
0.924,0.026,-0.449,-1.099,1.648,6.592
0.936,0.033,-0.419,-1.526,0.305,4.883
0.934,0.047,-0.376,-4.150,-1.526,3.906
0.937,0.046,-0.354,-8.484,-2.258,2.258
0.949,0.031,-0.362,-12.085,-1.953,0.549
0.956,-0.003,-0.389,-11.719,-0.305,-0.183
0.960,-0.034,-0.414,-6.836,1.587,-0.122
0.954,-0.036,-0.406,-2.625,2.625,0.610
0.939,-0.037,-0.387,0.977,1.709,1.892
0.937,-0.026,-0.341,2.014,0.977,2.319
0.934,-0.016,-0.301,1.587,1.160,2.991
0.939,-0.017,-0.307,1.160,2.563,4.028
0.929,-0.005,-0.330,-0.366,4.517,5.249
0.935,0.003,-0.357,-1.648,5.798,5.310
0.938,-0.007,-0.384,-3.357,7.080,5.188
0.931,-0.008,-0.403,-5.981,7.446,5.188
0.932,-0.004,-0.407,-7.141,7.324,5.066
0.937,-0.001,-0.411,-7.507,7.568,4.517
0.934,-0.000,-0.415,-7.141,7.690,4.333
0.934,0.000,-0.433,-4.150,7.935,3.967
0.946,0.008,-0.441,-0.183,8.484,3.479
0.958,-0.001,-0.442,0.977,8.545,2.991
0.968,-0.017,-0.443,-1.709,7.996,3.418
0.953,-0.015,-0.450,-6.104,7.263,5.066
0.941,0.001,-0.445,-6.714,6.470,6.348
0.948,0.025,-0.428,-2.869,5.493,6.042
0.945,0.050,-0.416,0.916,5.371,5.920
0.939,0.059,-0.418,1.770,5.249,5.188
0.933,0.056,-0.432,0.061,4.395,3.967
0.928,0.057,-0.439,-1.953,2.502,2.808
0.936,0.033,-0.433,-2.441,0.916,1.160
0.941,0.022,-0.419,-4.028,0.244,-0.244
0.949,0.008,-0.401,-6.836,-0.549,-0.122
0.948,0.000,-0.396,-9.216,-0.549,-0.122
0.952,0.002,-0.396,-9.094,0.305,-0.244
0.953,-0.006,-0.414,-6.287,1.221,-0.488
0.947,-0.017,-0.437,-3.296,1.770,-0.793
0.943,-0.018,-0.443,-1.770,1.038,-0.977
0.946,-0.025,-0.429,-0.427,-1.038,-0.610
0.954,-0.023,-0.406,-0.183,-1.892,0.122
0.944,-0.003,-0.392,-0.916,-1.648,1.526
0.938,0.011,-0.391,-0.061,-0.854,2.380
0.932,0.010,-0.391,1.343,0.183,1.892
0.921,0.010,-0.397,1.465,1.099,1.282
0.923,0.002,-0.404,0.916,0.977,0.854
0.934,-0.007,-0.410,-0.122,0.610,0.000
0.931,0.002,-0.410,-0.854,0.366,-0.183
0.932,0.002,-0.408,-0.122,0.427,-0.549
0.936,0.001,-0.403,1.465,0.549,-0.977
0.939,0.004,-0.396,1.038,0.977,-0.854
0.937,0.001,-0.401,-0.305,1.221,-0.061
0.940,-0.001,-0.414,-1.465,1.709,0.244
0.933,-0.001,-0.432,-1.038,2.502,0.427
0.935,-0.005,-0.452,1.099,3.235,0.061
0.932,-0.000,-0.454,2.502,1.892,-0.793
0.929,0.000,-0.429,1.465,0.122,-1.648
0.934,-0.002,-0.401,0.061,-1.648,-1.648
0.942,-0.002,-0.382,-1.526,-2.075,-1.343
0.944,0.000,-0.382,-2.625,-0.671,-0.183
0.945,0.002,-0.403,-3.723,1.282,0.732
0.946,-0.003,-0.432,-4.761,2.747,0.671
0.939,0.008,-0.448,-4.944,2.808,0.610
0.930,-0.001,-0.457,-2.075,1.709,0.183
0.933,-0.005,-0.439,0.427,0.000,-0.793
0.935,-0.010,-0.422,2.441,-1.282,-0.977
0.940,-0.016,-0.410,3.540,-1.892,-0.793
0.952,-0.019,-0.399,2.930,-1.709,-0.732
0.954,-0.015,-0.395,0.427,-1.343,-0.549
0.956,-0.014,-0.395,-1.953,-1.343,-0.122
0.953,-0.016,-0.396,-3.296,-1.038,0.122
0.942,-0.014,-0.401,-3.357,-0.061,0.671
0.930,-0.008,-0.415,-1.587,0.793,1.343
0.917,0.001,-0.436,0.366,1.404,1.343
1.564,0.171,-3.602,-48.828,263.245,14.404
0.836,-0.127,-4.000,-111.877,268.311,25.085
0.853,-0.362,-3.206,-97.656,33.447,-6.348
0.841,-0.432,-1.808,-12.207,-142.456,-39.490
0.852,-0.632,-0.230,71.899,-168.335,-59.082
0.918,-0.797,0.858,128.601,-145.874,-56.091
1.001,-0.892,1.483,103.455,-107.300,-37.659
1.043,-0.878,1.458,18.494,-42.358,-12.390
1.079,-0.795,0.800,-49.622,24.231,13.184
1.103,-0.622,0.128,-61.707,73.608,39.063
1.130,-0.224,-0.705,-35.706,112.549,63.477
1.042,0.229,-1.366,-3.540,131.531,80.383
0.939,0.567,-1.581,21.973,103.149,77.332
0.910,0.737,-1.417,28.015,41.992,55.664
0.882,0.685,-0.987,12.146,-9.949,26.306
0.902,0.514,-0.629,-3.906,-37.415,2.075
0.898,0.359,-0.336,-10.071,-46.753,-11.353
0.902,0.236,-0.129,-9.949,-41.443,-17.639
0.892,0.161,-0.061,-10.376,-28.320,-18.738
0.884,0.139,-0.071,-13.611,-15.076,-18.005
0.905,0.111,-0.138,-17.639,-6.775,-19.165
0.918,0.073,-0.265,-22.522,-1.526,-21.240
0.922,0.012,-0.417,-28.076,3.113,-23.254
0.914,-0.082,-0.567,-31.982,4.333,-24.353
0.913,-0.166,-0.646,-33.936,0.793,-23.315
0.909,-0.214,-0.633,-29.663,-4.700,-19.531
0.922,-0.224,-0.546,-20.447,-8.728,-14.893
0.928,-0.212,-0.459,-9.705,-9.521,-9.888
0.931,-0.187,-0.401,-2.258,-7.019,-5.127
0.932,-0.167,-0.377,2.014,-3.296,-0.916
0.939,-0.152,-0.374,5.920,0.061,2.563
0.944,-0.113,-0.382,7.446,2.869,6.348
0.951,-0.063,-0.407,8.850,4.211,8.911
0.951,-0.023,-0.439,10.498,5.249,10.254
0.934,0.027,-0.472,10.010,5.493,11.414
0.908,0.063,-0.504,8.606,4.150,12.146
0.883,0.090,-0.511,7.324,2.563,10.681
0.860,0.104,-0.479,6.287,0.305,8.362
0.855,0.083,-0.439,3.601,-2.502,4.944
0.865,0.050,-0.408,-0.549,-4.211,2.136
0.879,0.006,-0.402,-2.075,-3.784,0.793
0.896,-0.018,-0.413,-0.427,-1.221,1.343
0.902,-0.028,-0.443,2.380,1.953,2.686
0.925,-0.021,-0.453,4.639,3.784,3.784
0.925,-0.011,-0.452,4.089,4.333,4.639
0.925,-0.008,-0.454,2.319,4.028,4.272
0.931,-0.013,-0.451,0.061,2.747,2.808
0.939,-0.020,-0.456,-1.831,1.038,1.648
0.946,-0.025,-0.466,-2.869,0.427,1.160
0.947,-0.030,-0.477,-2.319,0.610,1.465
0.952,-0.020,-0.470,-2.075,0.977,1.953
0.947,-0.002,-0.458,-2.686,0.732,2.258
0.929,0.013,-0.442,-4.028,0.305,1.770
0.920,0.026,-0.421,-4.944,0.305,0.732
0.909,0.001,-0.442,-4.822,0.793,-0.916
0.909,-0.028,-0.466,-4.578,1.221,-1.404
0.920,-0.055,-0.496,-3.357,1.160,-0.732
0.939,-0.057,-0.508,-0.854,1.099,1.099
0.937,-0.033,-0.502,1.160,0.732,3.540
0.939,-0.003,-0.485,2.441,-0.488,4.639
0.929,0.029,-0.460,2.869,-0.854,4.517
0.913,0.038,-0.447,2.197,-0.671,4.028
0.901,0.033,-0.456,0.183,-0.916,2.258
0.896,0.012,-0.468,-1.953,-1.099,0.732
0.900,-0.007,-0.484,-2.014,-1.587,-0.183
0.923,-0.020,-0.472,-1.160,-2.136,-1.099
0.939,-0.023,-0.446,0.000,-2.930,-1.099
0.938,-0.014,-0.417,0.244,-2.869,-0.183
0.930,-0.006,-0.396,-0.366,-2.625,0.671
0.928,-0.012,-0.391,-1.282,-2.136,0.671
0.922,-0.025,-0.406,-2.563,-0.549,1.160
0.905,-0.033,-0.439,-3.235,1.099,2.258
0.905,-0.023,-0.463,-2.014,2.258,2.319
0.907,-0.021,-0.469,-0.305,2.991,2.197
0.907,-0.001,-0.457,0.854,1.648,2.258
0.909,0.011,-0.432,0.366,-0.366,1.648
0.909,-0.004,-0.409,-1.160,-1.099,0.793
0.910,-0.023,-0.399,-2.686,-0.305,0.916
0.898,-0.032,-0.411,-2.441,2.136,2.197
0.902,-0.039,-0.436,-0.854,4.700,3.174
0.914,-0.034,-0.466,-0.061,6.104,3.479
0.927,-0.024,-0.493,1.038,6.409,3.845
0.926,-0.008,-0.498,2.502,4.944,4.211
0.923,0.007,-0.465,3.357,2.686,4.150
0.924,0.021,-0.430,3.601,0.671,4.028
0.922,0.021,-0.428,2.441,0.916,4.028
0.917,0.021,-0.456,0.122,2.625,3.784
0.920,0.009,-0.497,-1.099,3.052,3.174
0.930,-0.001,-0.505,-1.404,1.953,2.258
0.928,-0.010,-0.504,-1.099,0.610,1.587
0.939,-0.015,-0.475,0.427,-1.282,1.587
0.928,-0.008,-0.449,2.808,-2.136,1.892
0.918,-0.017,-0.433,2.625,-1.221,2.502
0.914,-0.007,-0.441,0.793,-0.854,2.930
0.911,0.002,-0.460,-0.122,-0.549,3.113
0.915,0.009,-0.478,0.061,0.305,2.502
0.914,0.025,-0.483,0.488,0.000,1.831
0.907,0.040,-0.460,1.526,-1.038,1.404
0.905,0.040,-0.417,3.235,-2.136,-0.061
0.918,0.021,-0.372,3.723,-2.075,-1.831
0.922,-0.001,-0.363,1.526,-0.732,-1.953
0.922,-0.018,-0.385,-0.732,1.709,-1.282
0.926,-0.026,-0.427,-2.014,4.395,-0.732
0.930,-0.023,-0.457,-2.380,5.310,0.183
0.936,-0.015,-0.465,-1.892,4.395,0.977
0.938,0.004,-0.464,-0.793,4.333,1.404
0.927,0.027,-0.468,0.122,4.761,1.404
0.919,0.019,-0.483,0.732,4.211,0.488
0.925,0.003,-0.498,0.549,3.052,-0.244
0.924,-0.015,-0.514,0.488,2.319,0.183
0.922,-0.026,-0.511,0.916,1.526,0.732
0.923,-0.025,-0.488,0.916,0.122,1.404
0.928,-0.005,-0.462,0.854,-1.404,2.075
0.930,0.011,-0.443,1.404,-1.587,1.892
0.926,0.034,-0.447,2.563,-0.854,1.526
0.922,0.045,-0.460,4.089,0.061,0.916
0.914,0.035,-0.478,4.395,0.122,-0.305
0.913,0.010,-0.471,1.953,-1.221,-1.526
0.907,-0.003,-0.453,-0.854,-2.563,-1.709
1.907,-0.492,-1.265,45.898,130.859,6.531
1.957,0.132,-2.936,20.203,202.515,28.198
0.951,0.229,-4.000,-25.940,257.812,48.340
0.839,-0.131,-3.335,-46.021,104.980,15.747
0.981,-0.162,-2.199,-20.935,-107.849,-36.926
0.914,-0.301,-0.806,12.756,-182.617,-69.763
0.879,-0.524,0.176,55.969,-166.138,-78.552
0.939,-0.712,0.843,77.209,-129.211,-70.801
0.969,-0.832,1.178,45.532,-81.238,-48.950
0.915,-0.777,0.998,-14.343,-28.992,-23.315
0.948,-0.632,0.529,-54.382,14.709,-1.282
0.975,-0.437,0.031,-56.274,48.584,20.508
0.962,-0.204,-0.501,-36.011,79.529,41.016
0.968,0.064,-0.995,-16.235,96.558,55.542
0.903,0.318,-1.267,-8.240,83.191,58.533
0.858,0.459,-1.287,-3.174,46.570,47.119
0.841,0.443,-1.093,0.000,10.010,29.053
0.854,0.352,-0.801,-0.183,-14.343,12.390
0.851,0.250,-0.562,-1.282,-26.367,1.465
0.861,0.190,-0.393,-3.662,-30.823,-3.601
0.856,0.153,-0.286,-4.944,-28.564,-5.371
0.865,0.092,-0.253,-2.625,-19.592,-5.737
0.882,0.075,-0.279,0.305,-8.728,-4.761
0.885,0.072,-0.346,2.808,-0.610,-2.747
0.897,0.065,-0.424,1.892,3.845,-2.380
0.894,0.052,-0.504,-3.357,5.066,-3.235
0.898,0.027,-0.573,-8.423,3.174,-5.493
0.926,-0.013,-0.601,-11.597,-1.160,-8.484
0.934,-0.030,-0.574,-12.451,-6.775,-9.766
0.953,-0.036,-0.476,-9.644,-12.024,-9.949
0.974,-0.053,-0.352,-8.484,-14.099,-9.705
0.974,-0.083,-0.300,-11.719,-11.719,-7.629
0.952,-0.088,-0.319,-14.771,-6.042,-3.662
0.944,-0.082,-0.379,-14.648,0.305,0.366
0.924,-0.080,-0.478,-13.733,5.371,3.113
0.926,-0.073,-0.576,-11.658,7.385,4.883
0.915,-0.044,-0.613,-8.789,5.188,6.653
0.913,-0.017,-0.600,-3.418,-0.427,6.958
0.904,0.010,-0.534,0.061,-5.371,5.981
0.906,0.014,-0.456,0.977,-8.118,4.883
0.904,0.006,-0.414,-1.343,-8.118,4.639
0.894,0.009,-0.407,-4.944,-6.042,6.042
0.887,0.019,-0.436,-4.211,-3.113,7.690
0.897,0.037,-0.453,-1.709,-1.160,7.690
0.905,0.056,-0.461,-1.160,-0.488,7.019
0.900,0.080,-0.462,-2.258,-0.916,6.531
0.893,0.106,-0.448,-3.174,-2.563,4.517
0.894,0.110,-0.414,-2.136,-4.822,1.587
0.893,0.074,-0.386,-0.854,-5.005,-0.610
0.894,0.047,-0.368,-1.160,-4.211,-1.587
0.903,0.018,-0.374,-2.441,-2.502,-2.380
0.915,-0.006,-0.388,-4.944,-0.305,-2.686
0.920,-0.022,-0.409,-8.850,1.587,-2.502
0.932,-0.031,-0.435,-10.925,2.686,-2.075
0.941,-0.037,-0.461,-10.986,3.723,-1.587
0.932,-0.037,-0.469,-9.094,5.310,-0.854
0.938,-0.047,-0.484,-5.066,4.944,-0.488
0.938,-0.057,-0.494,-3.296,4.883,0.122
0.927,-0.059,-0.501,-2.869,4.517,1.160
0.919,-0.058,-0.506,-0.549,3.845,2.625
0.915,-0.044,-0.495,0.549,3.784,4.028
0.915,-0.018,-0.482,0.122,2.991,5.493
0.920,0.009,-0.463,-0.732,1.770,6.226
0.917,0.028,-0.445,-0.854,1.282,6.287
0.905,0.033,-0.426,0.305,1.526,6.042
0.894,0.042,-0.414,2.502,2.014,5.798
0.887,0.041,-0.419,4.272,3.357,5.371
0.889,0.035,-0.431,4.517,4.456,4.456
0.903,0.024,-0.441,1.831,4.700,3.601
0.903,0.020,-0.457,-2.075,4.578,3.601
0.906,0.027,-0.466,-3.967,4.944,2.991
0.917,0.033,-0.471,-2.991,4.822,2.075
0.922,0.032,-0.467,-2.441,3.967,1.526
0.923,0.029,-0.455,-2.930,2.502,1.038
0.923,0.011,-0.452,-2.625,1.526,0.427
0.922,-0.007,-0.460,-1.038,2.380,-0.244
0.923,-0.027,-0.475,-0.183,3.845,-0.488
0.924,-0.026,-0.491,0.244,3.540,0.244
0.933,-0.014,-0.490,0.427,2.319,1.221
0.940,-0.006,-0.471,0.549,1.526,1.465
0.946,-0.003,-0.450,0.916,1.343,2.502
0.934,0.006,-0.444,0.549,2.075,3.784
0.923,0.010,-0.456,0.793,3.357,4.028
0.911,0.009,-0.475,1.709,4.089,3.967
0.910,0.012,-0.483,2.563,3.906,3.174
0.911,0.005,-0.482,3.357,3.235,2.075
0.919,0.003,-0.475,2.808,2.686,1.221
0.920,0.004,-0.471,-0.244,2.441,1.526
0.915,0.017,-0.472,-2.808,2.075,1.526
0.929,0.021,-0.472,-3.052,1.465,1.404
0.916,0.019,-0.479,-2.991,1.099,1.465
0.914,0.003,-0.478,-2.686,1.282,1.099
0.915,-0.007,-0.480,-1.343,1.526,0.793
0.909,-0.005,-0.484,-0.732,1.282,1.404
0.908,0.009,-0.464,-0.061,0.732,1.404
0.908,0.011,-0.440,1.526,0.549,1.099
0.905,0.018,-0.417,1.343,0.671,0.671
0.910,0.010,-0.407,-0.244,1.038,0.244
0.911,-0.008,-0.418,-2.014,2.319,0.488
0.914,-0.006,-0.456,-3.784,4.395,1.465
0.914,-0.018,-0.478,-4.333,6.042,2.563
0.911,-0.008,-0.502,-3.357,6.897,3.479
0.912,-0.005,-0.511,-2.563,6.714,3.479
0.907,0.001,-0.501,-2.075,5.432,3.723
0.906,0.005,-0.482,-2.930,4.517,3.784
0.910,0.008,-0.478,-5.066,4.150,4.150
0.916,0.010,-0.479,-5.981,4.089,4.578
0.915,0.013,-0.491,-3.235,5.310,5.676
0.908,0.017,-0.506,1.160,6.897,6.409
0.903,0.028,-0.507,3.540,6.714,6.470
0.888,0.029,-0.491,3.601,4.883,5.798
0.911,0.019,-0.477,0.610,2.686,5.310
0.888,0.023,-0.480,-3.235,2.197,5.188
0.890,0.025,-0.497,-2.930,2.502,4.639
0.888,0.032,-0.515,-0.793,3.113,4.089
0.893,0.047,-0.515,1.465,2.258,3.418
0.890,0.057,-0.500,2.991,0.854,2.014
0.897,0.049,-0.465,2.563,-0.244,0.549
0.896,0.038,-0.439,-1.526,-1.160,-0.549
0.992,1.260,-0.501,100.830,3.296,6.836
0.948,1.426,-0.474,105.103,-2.441,3.052
0.899,1.559,-0.460,106.323,-6.714,-2.075
0.839,1.644,-0.440,109.314,-7.935,-10.010
0.789,1.676,-0.427,119.751,-8.850,-21.423
0.755,1.667,-0.390,134.583,-9.094,-32.837
0.717,1.608,-0.340,154.541,-7.080,-44.006
0.692,1.563,-0.278,177.124,-1.587,-54.016
0.641,1.504,-0.239,198.059,8.301,-63.538
0.572,1.457,-0.229,211.304,18.311,-74.036
0.482,1.377,-0.241,212.097,25.757,-86.975
0.431,1.147,-0.269,199.341,27.405,-105.774
0.439,0.848,-0.287,169.495,21.545,-128.418
0.502,0.487,-0.297,142.883,14.465,-144.226
0.496,0.200,-0.315,134.521,15.808,-145.874
0.493,-0.010,-0.384,150.879,29.541,-136.719
0.408,-0.094,-0.444,192.261,55.420,-121.704
