0.180,0.957,0.020,0.000,-2.808,-3.052
0.176,0.959,0.030,0.366,-2.014,-3.113
0.170,0.963,0.040,2.075,-1.648,-2.869
0.166,0.966,0.052,3.296,-1.770,-2.136
0.165,0.965,0.056,3.174,-2.319,-0.916
0.167,0.954,0.055,1.770,-3.113,-0.366
0.167,0.950,0.053,0.122,-3.479,-0.793
0.166,0.950,0.053,-1.648,-3.357,-1.404
0.160,0.948,0.053,-2.502,-3.113,-1.892
0.157,0.947,0.047,-2.563,-2.930,-2.197
0.161,0.947,0.038,-2.136,-2.380,-1.709
0.158,0.946,0.035,-1.587,-1.648,-1.770
0.159,0.948,0.033,-0.549,-0.671,-2.258
0.160,0.953,0.030,0.427,-0.061,-2.502
0.162,0.957,0.045,1.343,-0.183,-2.625
0.160,0.958,0.041,2.563,0.610,-2.563
0.164,0.958,0.043,2.930,0.549,-1.709
0.163,0.963,0.041,1.953,0.061,-1.770
0.169,0.968,0.039,0.610,0.000,-2.197
0.173,0.967,0.041,-0.305,0.366,-1.892
0.173,0.963,0.040,-0.732,1.221,-1.160
0.174,0.953,0.035,-0.305,1.953,-0.366
0.180,0.944,0.035,0.122,2.502,0.000
0.181,0.941,0.037,0.244,3.235,0.183
0.180,0.944,0.041,-0.061,3.784,-0.061
0.177,0.947,0.044,-0.244,3.784,-0.610
0.176,0.950,0.048,0.122,3.235,-0.793
0.175,0.959,0.047,1.099,2.563,-0.549
0.175,0.961,0.043,1.526,1.770,0.244
0.172,0.963,0.043,1.160,1.221,0.549
0.170,0.961,0.045,1.038,0.854,0.366
0.170,0.962,0.050,1.953,0.488,0.305
0.169,0.960,0.051,2.869,0.488,0.122
0.168,0.958,0.051,3.052,0.366,0.061
0.168,0.957,0.055,2.319,-0.061,-0.061
0.168,0.952,0.054,1.282,-0.183,-0.366
0.169,0.951,0.056,0.793,-0.183,-0.610
0.169,0.950,0.054,0.732,-0.183,-0.793
0.170,0.946,0.052,0.488,0.183,-0.916
0.171,0.949,0.055,0.366,0.427,-1.038
0.169,0.949,0.060,0.000,0.549,-1.099
0.169,0.952,0.064,-0.671,-0.061,-1.404
0.170,0.958,0.065,-0.916,-1.038,-1.770
0.174,0.960,0.065,-1.099,-1.892,-1.587
0.475,2.028,-0.195,-72.083,-38.025,-182.434
0.437,2.251,-0.044,-32.227,-40.710,-165.894
0.318,2.503,0.281,28.503,-44.739,-135.193
0.291,2.714,0.401,84.412,-15.320,-88.989
0.193,2.787,0.527,119.019,5.920,-46.265
0.104,2.687,0.632,118.225,4.700,-23.071
0.057,2.594,0.557,78.247,-8.728,-29.175
-0.038,2.542,0.301,16.663,-25.635,-59.753
-0.077,2.535,0.063,-39.734,-42.664,-97.900
-0.063,2.567,-0.114,-75.317,-60.242,-126.160
-0.024,2.632,-0.228,-85.938,-69.946,-135.376
-0.001,2.688,-0.239,-72.998,-67.322,-124.939
0.005,2.651,-0.236,-46.387,-56.152,-99.121
0.012,2.524,-0.235,-17.395,-40.894,-66.650
0.034,2.344,-0.187,6.348,-26.917,-36.499
0.006,2.114,-0.119,23.926,-20.874,-11.963
-0.013,1.870,-0.089,33.569,-21.606,6.531
-0.028,1.651,-0.010,37.720,-23.621,19.104
-0.048,1.488,0.016,31.433,-21.423,23.987
-0.054,1.343,0.069,18.188,-18.799,23.376
-0.122,1.492,0.090,4.089,-14.038,23.254
-0.265,1.698,0.163,-4.700,-15.869,18.494
-0.271,1.757,0.247,-9.155,-19.958,18.860
-0.201,1.607,0.224,-10.681,-15.076,30.090
-0.198,1.460,0.177,-6.165,-6.836,45.654
-0.194,1.314,0.187,1.099,0.549,53.955
-0.151,1.172,0.172,8.179,7.141,53.894
-0.106,1.069,0.143,13.306,12.512,49.255
-0.070,0.993,0.109,12.512,15.564,41.077
-0.020,0.928,0.068,3.723,17.273,29.663
0.002,0.856,0.052,-7.080,17.456,17.517
0.040,0.793,0.037,-15.381,18.616,5.798
0.070,0.755,0.028,-18.188,23.376,-4.700
0.078,0.760,0.003,-18.311,28.015,-11.841
0.105,0.784,0.024,-16.907,29.175,-14.648
0.107,0.810,0.029,-15.015,28.809,-12.695
0.104,0.824,0.025,-10.986,26.306,-6.226
0.106,0.843,0.024,-3.357,22.827,0.061
0.097,0.876,0.018,6.042,20.813,4.456
0.094,0.934,0.020,14.526,19.348,6.409
0.093,0.990,0.056,17.822,17.822,5.615
0.101,1.014,0.065,16.968,17.822,3.540
0.084,1.052,0.081,13.367,18.677,2.014
0.071,1.079,0.130,9.033,18.921,1.465
0.062,1.091,0.161,6.653,18.921,1.099
0.064,1.094,0.175,5.310,18.311,1.526
0.072,1.086,0.182,3.723,15.442,3.296
0.082,1.065,0.171,2.075,10.620,5.676
0.098,1.027,0.150,-0.183,5.310,7.263
0.109,0.990,0.129,-2.991,0.793,6.531
0.117,0.950,0.120,-7.568,-2.686,3.357
0.123,0.923,0.104,-12.817,-5.798,-0.671
0.143,0.922,0.079,-15.320,-8.057,-3.235
0.152,0.915,0.056,-14.465,-8.606,-3.357
0.144,0.910,0.044,-11.414,-7.080,-2.197
0.137,0.916,0.045,-8.850,-4.578,-0.916
0.119,0.922,0.050,-7.141,-2.747,0.305
0.105,0.936,0.054,-4.639,-1.831,1.221
0.095,0.952,0.061,-1.587,-1.526,1.648
0.078,0.967,0.069,0.793,-1.648,1.770
0.063,0.979,0.079,2.441,-1.831,1.892
0.056,0.993,0.090,4.639,-1.892,2.319
0.043,0.997,0.103,6.531,-1.831,1.953
0.036,0.994,0.117,7.080,-2.502,0.366
0.039,0.993,0.116,6.104,-3.296,-1.892
0.062,0.984,0.116,4.944,-3.052,-3.723
0.050,0.977,0.115,3.662,-1.160,-4.150
0.059,0.969,0.130,2.319,0.610,-3.479
0.066,0.959,0.136,1.221,1.953,-3.418
0.070,0.947,0.143,-1.404,1.953,-3.906
0.077,0.940,0.145,-5.371,0.732,-4.639
0.085,0.933,0.134,-8.362,-1.404,-5.859
0.100,0.934,0.119,-9.155,-3.418,-6.592
0.109,0.944,0.111,-9.216,-4.822,-7.080
0.111,0.951,0.099,-9.277,-5.981,-7.019
0.124,0.959,0.078,-8.545,-7.141,-7.141
0.121,0.956,0.062,-7.019,-7.751,-7.385
0.135,0.957,0.068,-5.554,-7.324,-6.653
0.131,0.967,0.058,-4.395,-5.554,-5.798
0.127,0.967,0.054,-2.625,-2.502,-4.944
0.126,0.963,0.059,-1.160,-1.343,-4.211
0.116,0.968,0.066,-0.671,-1.160,-3.784
0.111,0.963,0.076,-0.122,-1.160,-3.540
0.107,0.966,0.079,0.793,-0.488,-3.540
0.102,0.969,0.089,0.488,-0.305,-3.052
0.094,0.969,0.097,-0.366,-0.732,-2.441
0.095,0.969,0.090,-0.732,-1.404,-1.892
0.097,0.968,0.084,-0.366,-1.770,-1.648
0.099,0.967,0.082,-0.122,-1.526,-1.343
0.101,0.968,0.086,0.000,-0.732,-1.343
0.099,0.962,0.091,-0.671,-0.122,-1.221
0.104,0.956,0.083,-1.770,0.427,-1.770
0.106,0.945,0.081,-1.038,0.977,-1.953
0.108,0.948,0.080,-0.183,1.465,-2.319
0.110,0.949,0.083,0.122,1.831,-2.014
0.113,0.947,0.081,0.000,2.258,-1.282
0.114,0.947,0.081,0.488,2.808,-0.916
0.114,0.951,0.088,1.709,3.296,-0.549
0.114,0.957,0.094,2.136,3.174,-0.305
0.113,0.958,0.099,1.404,2.686,-0.427
0.109,0.963,0.101,0.488,2.136,-0.793
0.111,0.966,0.103,-0.061,1.526,-1.099
0.110,0.975,0.100,-0.671,0.854,-1.221
0.112,0.980,0.094,-1.648,0.427,-1.099
0.113,0.977,0.086,-2.319,0.244,-0.793
0.113,0.970,0.079,-2.808,0.305,-0.488
0.112,0.962,0.076,-2.869,0.854,-0.488
0.113,0.955,0.074,-2.686,1.160,-0.977
0.112,0.949,0.074,-2.258,1.221,-1.221
0.111,0.946,0.077,-1.770,1.587,-1.343
0.109,0.942,0.078,-1.282,1.587,-1.526
0.106,0.944,0.082,-0.427,1.404,-1.770
0.104,0.949,0.083,0.732,0.671,-1.709
0.102,0.954,0.083,1.465,-0.244,-2.014
0.104,0.964,0.082,2.075,-1.282,-2.380
0.107,0.971,0.079,2.563,-2.014,-2.747
0.110,0.981,0.078,3.113,-1.953,-2.869
0.116,0.981,0.077,3.662,-1.709,-2.441
0.121,0.978,0.083,4.700,-0.916,-1.526
0.730,2.009,0.492,25.940,-17.639,-94.788
0.632,2.507,0.594,28.870,-13.550,-99.365
0.316,2.976,0.690,24.536,-3.662,-91.553
0.244,3.189,0.604,10.620,16.785,-79.041
0.089,3.066,0.734,-4.822,14.404,-72.754
0.026,2.927,0.706,-18.799,13.184,-64.697
0.059,2.828,0.433,-22.278,21.118,-59.082
0.140,2.801,0.219,-21.362,7.263,-68.237
0.139,2.805,0.102,-21.667,-19.592,-86.548
0.107,2.837,-0.022,-30.396,-41.016,-97.412
0.184,2.771,-0.161,-44.983,-50.354,-94.177
0.233,2.630,-0.216,-49.988,-43.823,-81.665
0.196,2.447,-0.192,-39.185,-25.085,-65.674
0.116,2.258,-0.122,-13.367,-4.395,-48.523
0.021,2.101,-0.017,20.813,8.606,-31.128
-0.058,1.954,0.075,51.941,12.451,-13.367
-0.142,1.814,0.184,68.298,9.827,1.587
-0.224,1.668,0.232,66.589,4.028,15.503
-0.311,1.565,0.294,55.481,-1.404,26.733
-0.365,1.434,0.307,36.438,-8.240,27.527
-0.349,1.419,0.320,17.822,-14.465,23.376
-0.338,1.334,0.318,7.324,-17.395,14.771
-0.275,1.315,0.249,-1.404,-17.090,7.202
-0.191,1.416,0.153,-7.019,-15.930,4.089
-0.267,1.768,0.083,-11.108,-20.203,1.465
-0.201,1.967,0.074,-16.357,-29.724,3.418
-0.166,1.856,0.113,-23.193,-30.518,9.705
-0.171,1.663,0.073,-31.067,-22.278,20.569
-0.108,1.461,0.007,-36.133,-11.658,31.311
-0.106,1.310,0.005,-31.433,-4.272,37.109
-0.125,1.136,0.005,-26.062,1.648,35.400
-0.081,0.976,-0.000,-23.926,7.996,31.067
-0.067,0.857,-0.008,-21.301,11.108,26.550
-0.054,0.789,-0.005,-18.005,12.146,20.874
0.001,0.742,-0.036,-16.541,14.160,10.620
0.045,0.739,-0.047,-15.564,15.015,1.282
0.066,0.766,-0.028,-13.123,13.550,-3.052
0.096,0.806,-0.021,-8.118,13.489,-2.991
0.099,0.829,-0.009,-0.854,13.367,0.366
0.103,0.849,-0.003,3.784,12.329,3.357
0.098,0.879,0.015,2.930,11.475,2.136
0.088,0.931,0.021,-1.099,10.681,-2.014
0.077,0.992,0.064,-5.859,8.118,-5.188
0.069,1.035,0.061,-10.071,6.226,-6.714
0.059,1.068,0.056,-12.695,6.958,-6.592
0.050,1.098,0.072,-13.550,7.629,-6.531
0.025,1.097,0.085,-13.367,9.277,-5.981
0.020,1.092,0.093,-14.404,9.644,-5.371
0.021,1.068,0.083,-17.578,8.667,-4.822
0.027,1.032,0.073,-17.761,7.019,-4.883
0.040,0.994,0.057,-14.587,5.066,-5.310
0.051,0.966,0.047,-10.864,3.479,-6.042
0.056,0.949,0.037,-7.263,1.831,-6.775
0.068,0.937,0.028,-4.028,-0.122,-7.080
0.073,0.939,0.015,-2.136,-0.793,-6.897
0.076,0.940,0.005,-3.113,-0.793,-6.104
0.075,0.936,0.005,-5.981,-0.427,-5.615
0.068,0.942,0.004,-7.080,0.244,-6.409
0.064,0.964,0.012,-5.920,0.488,-6.897
0.063,0.970,0.018,-5.127,-0.061,-6.165
0.070,0.976,0.010,-6.042,-0.854,-5.676
0.065,0.981,0.016,-7.324,-1.465,-6.042
0.073,0.981,0.001,-6.653,-1.465,-6.836
0.081,0.981,0.005,-4.883,-0.427,-7.019
0.086,0.975,0.010,-3.235,1.770,-6.836
0.088,0.966,0.024,-2.197,3.784,-6.592
0.086,0.961,0.034,-0.610,5.310,-6.531
0.099,0.966,0.038,1.709,6.042,-6.165
0.103,0.961,0.046,4.272,5.981,-4.578
0.101,0.954,0.049,5.005,5.676,-3.296
0.097,0.955,0.056,5.249,4.517,-3.235
0.098,0.962,0.063,6.287,2.441,-3.662
0.108,0.972,0.070,6.531,-0.244,-3.967
0.118,0.985,0.071,5.615,-3.174,-3.845
0.108,0.972,0.034,3.784,-5.066,-3.235
0.112,0.969,0.038,2.563,-7.019,-2.808
0.115,0.965,0.027,2.869,-7.019,-2.563
0.121,0.966,0.024,4.761,-5.920,-2.441
0.124,0.969,0.026,7.141,-4.517,-1.526
0.116,0.970,0.036,7.690,-2.380,-0.244
0.106,0.968,0.050,5.798,-1.343,0.488
0.096,0.965,0.051,3.784,-1.221,0.305
0.093,0.964,0.052,3.906,-1.709,-0.549
0.093,0.977,0.064,4.700,-2.502,-0.854
0.093,0.979,0.060,4.700,-3.052,-0.488
0.097,0.977,0.055,3.784,-3.540,0.244
0.099,0.973,0.052,3.052,-3.540,0.244
0.097,0.965,0.052,3.235,-3.174,-0.366
0.095,0.964,0.050,4.578,-2.747,-0.732
0.101,0.964,0.044,6.653,-2.258,-1.160
0.105,0.954,0.054,7.202,-1.892,-1.465
0.098,0.951,0.059,3.845,-1.404,-0.854
0.087,0.942,0.062,-0.549,-1.282,-0.671
0.083,0.943,0.063,-1.892,-1.404,-1.465
0.083,0.953,0.056,-1.160,-1.709,-1.770
0.088,0.958,0.045,-1.099,-1.221,-1.099
0.085,0.959,0.039,-1.526,0.000,-0.183
0.080,0.960,0.044,-1.465,1.770,-0.183
0.077,0.961,0.047,-1.343,2.991,-0.793
0.078,0.967,0.051,-1.465,3.479,-1.526
0.080,0.972,0.054,-1.892,3.479,-2.258
0.084,0.973,0.055,-2.502,3.113,-2.625
0.090,0.968,0.051,-2.136,2.502,-2.563
0.096,0.971,0.049,-0.977,2.380,-2.380
0.100,0.972,0.051,0.427,2.197,-2.075
0.106,0.970,0.046,1.221,1.831,-1.526
0.108,0.964,0.046,0.977,1.648,-1.038
0.109,0.963,0.045,0.183,1.648,-1.038
0.112,0.961,0.043,-0.305,1.770,-1.465
0.112,0.964,0.050,-0.183,2.686,-1.160
0.106,0.964,0.058,-0.366,3.418,-0.671
0.103,0.964,0.060,-0.732,2.991,-0.610
0.109,0.962,0.060,-0.732,2.136,-0.793
0.105,0.963,0.059,-1.038,1.465,-0.671
0.103,0.959,0.058,-1.404,1.221,-0.732
0.105,0.958,0.053,-0.793,0.610,-0.671
0.106,0.958,0.053,-0.977,-0.061,-1.282
0.102,0.961,0.053,-1.831,-0.488,-2.197
0.103,0.965,0.050,-2.380,-0.793,-2.747
0.280,2.596,0.456,87.402,-36.560,-133.118
0.153,2.984,0.543,163.086,-36.133,-85.754
0.082,3.116,0.550,199.402,-17.029,-39.490
-0.073,3.065,0.634,173.584,-3.357,-16.724
-0.104,2.937,0.587,96.436,26.978,-17.456
-0.103,2.755,0.426,4.517,42.847,-43.823
-0.126,2.544,0.215,-71.228,29.907,-86.792
-0.126,2.412,0.096,-113.281,-1.160,-122.742
-0.072,2.378,-0.022,-119.080,-30.762,-138.123
0.004,2.379,-0.165,-97.168,-49.622,-134.521
0.059,2.376,-0.299,-59.326,-52.917,-116.211
0.067,2.314,-0.335,-21.729,-40.100,-88.806
0.087,2.189,-0.287,10.315,-17.639,-59.509
-0.008,2.004,-0.140,31.189,0.732,-35.339
-0.154,1.797,-0.025,43.152,13.977,-17.639
-0.253,1.594,0.077,48.279,18.555,-4.700
-0.280,1.407,0.197,49.683,12.329,2.625
-0.367,1.400,0.280,45.471,0.305,7.141
-0.419,1.371,0.284,31.128,-11.047,3.662
-0.380,1.356,0.255,13.306,-20.813,-4.944
-0.336,1.326,0.199,0.793,-26.001,-10.925
-0.280,1.303,0.176,-5.554,-26.428,-10.437
-0.211,1.278,0.129,-10.620,-22.278,-6.287
-0.142,1.254,0.080,-12.939,-16.418,-0.305
-0.067,1.225,0.027,-10.437,-9.766,5.798
-0.011,1.230,0.005,-1.892,-0.916,13.245
0.048,1.196,0.023,10.254,8.911,20.752
0.001,1.354,0.084,19.592,17.456,26.062
-0.070,1.479,0.157,26.001,20.508,26.978
-0.113,1.535,0.205,28.015,20.203,29.114
-0.172,1.514,0.268,24.170,18.433,31.311
-0.206,1.476,0.277,18.066,15.015,30.640
-0.214,1.405,0.270,11.536,10.254,29.785
-0.199,1.319,0.252,6.042,4.944,30.579
-0.192,1.253,0.186,0.122,0.793,31.921
-0.162,1.171,0.127,-10.315,-3.601,28.442
-0.111,1.071,0.102,-25.818,-6.042,21.667
-0.090,0.968,0.091,-39.368,-5.310,15.991
-0.072,0.872,0.093,-45.227,-3.662,12.512
-0.040,0.801,0.091,-43.701,-1.160,9.155
-0.006,0.748,0.084,-35.583,1.038,7.141
0.026,0.711,0.090,-24.536,3.052,5.310
0.049,0.688,0.089,-14.771,5.310,3.296
0.075,0.686,0.093,-7.568,7.507,1.160
0.091,0.687,0.106,-1.648,9.155,-1.465
0.114,0.705,0.130,2.441,9.949,-4.089
0.118,0.745,0.154,3.601,9.033,-5.859
0.115,0.804,0.165,-0.244,6.348,-6.836
0.112,0.870,0.161,-7.446,2.380,-7.080
0.106,0.947,0.149,-15.320,-0.977,-7.019
0.101,1.034,0.128,-21.912,-1.404,-7.019
0.061,1.089,0.074,-22.583,0.305,-6.042
0.028,1.120,0.145,-22.522,-1.160,-4.456
0.011,1.155,0.122,-20.569,-1.648,-3.174
-0.017,1.145,0.131,-16.541,-0.244,-2.502
-0.023,1.137,0.102,-13.794,0.366,-2.502
-0.026,1.108,0.097,-14.465,-0.610,-3.845
-0.011,1.052,0.086,-19.470,-3.662,-6.104
-0.014,1.022,0.075,-21.729,-5.249,-6.897
